,Region,County,Municipality,Location,Feature Carried,Feature Crossed,Owner,Year Built or Replaced,Month of inspection,Day of inspection
6131,4,Genesee,Bethany (Town),4 MI E JCT US 20 & SH 98,20  20 41031147,LIT TONAWANDA CRK,NYSDOT,1932,8,15
11155,4,Orleans,Medina (Village),0.2MI E JCT RTS 31 + 63,31  31 45021049,OAK ORCHARD RIVER,NYSDOT,1970,8,15
14037,6,Steuben,Avoca (Town),0.3 MI E OF WALLACE,COUNTY ROAD 105,WALLACE CREEK,County,1936,8,15
6965,7,Jefferson,Mannsville (Village),2.1 MI N JCT RTE 11 + CL,11  11 73051028,SKINNER CREEK,NYSDOT,1938,8,15
5693,1,Essex,North Elba (Town),5.3 mi SE Lake Placid,Adirondack Lodge,North Meadow Broo,County,2011,8,15
3695,3,Cortland,Cortlandville (Town),.1 MI NW OF EXIT 10 - I81,81I 81I32021142,41  41 32031225,NYSDOT,1966,8,16
9758,2,Oneida,Sherrill (City),SHERRILL,WILLIAMS STREET,SCONONDOA CREEK,County,1936,8,16
16193,1,Warren,Horicon (Town),1 MI SE ADIRONDACK,CR55 VALENTINE PO,MILL BROOK,County,1959,8,16
14213,6,Steuben,Cohocton (Village),IN VILLAGE OF COHOCTON,MILL STREET,COHOCTON RIVER,Village,1996,8,16
6824,7,Jefferson,Alexandria (Town),1.2 MI W JCT RT 37 &CR192,COUTY ROAD 192,JEWETT CREEK,County,2010,8,16
9946,2,Oneida,Westmoreland (Town),1.8 MI SE OF WESTMORELAND,PECKVILLE ROAD,ORISKANY CREEK,Town,1966,8,16
14896,10,Suffolk,Riverhead (Town),.3 MI NW RTE 495+RTE 25,25   25 07041392,COUNTY RD 58 EB,NYSDOT,1972,8,16
9755,2,Oneida,Sherrill (City),HAMILTON AVE/TAYLOR CREEK,HAMILTON AVENUE,TAYLOR CREEK,County,1989,8,16
15554,9,Tioga,Waverly (Village),0.1 MI SE JCT RTS 17 + 34,17  17 65063004,CAYUTA CREEK,NYSDOT,1973,8,16
16196,1,Warren,Johnsburg (Town),RT 8 2.7 MI NE HAM.CO.L.,8   8 17101026,STEWART CREEK,NYSDOT,1932,8,16
7285,11,Kings,New York (City),AT FLATBUSH,NOSTRAND AVENUE,N Y & ATLANTIC/LI,City,1909,8,16
13666,3,Seneca,Tyre (Town),4 MI NOR SENECA FALLS,GRAVEL RD CR 101,90IX,NYS Thruway Authority,1998,8,16
5076,5,Erie,Concord (Town),SW of Springville,219 219 53141101,SOUTH CASCADE DRI,NYSDOT,2010,8,16
12487,1,Rensselaer,Schaghticoke (Town),2.8 MI NE OF MELROSE,COUNTY ROAD 117,TOMHANNOCK SPILL,County,1935,8,16
10326,3,Onondaga,Syracuse (City),NEAR ONONDAGA LAKE,690I 690I33012015,NO. GEDDES STREET,NYSDOT,1968,8,16
3301,7,Clinton,Dannemora (Town),6 MI NW OF DANNEMORA,374 374 71021136,GREAT CHAZY RIVER,NYSDOT,1998,8,16
9229,5,Niagara,Hartland (Town),.2 MI SOUTH OF HARTLAND,HARTLAND ROAD,EIGHTEEN MILE CRK,County,1958,8,16
7615,4,Livingston,Portage (Town),1.7 MI SW OF DALTON,DOAN ROAD,KESHEQUA CREEK,County,2008,8,16
3302,7,Clinton,Dannemora (Town),IN LYON MOUNTAIN,STANDISH RD,SEPARATOR BROOK,County,1937,8,16
442,6,Allegany,Angelica (Town),2.3 MI SW OF ANGELICA,COUNTY ROAD 43,TRIB ANGELICA CRK,County,1982,8,16
7604,4,Livingston,Ossian (Town),1000 FT S JCT CR49 & CR17,CANASERAGA ROAD,SUGAR CREEK,County,1992,8,16
13561,6,Schuyler,Hector (Town),1.3 MI S OF BURDETTE,DOLPHSBURG RD,DOLPHSBURG CREEK,Town,1936,8,16
5663,1,Essex,Minerva (Town),2 MI NW CHENEY POND,BOREAS ROAD,BOREAS BROOK,County,1965,8,16
16189,1,Warren,Horicon (Town),1 MI E OF ADIRONDACK,BLAIR ROAD,MILL BROOK,County,2016,8,16
12571,1,Rensselaer,Troy (City),0.1 MI S JCT 66 & 2,66 X,POESTEN KILL,City,1875,8,16
12087,11,Queens,New York (City),JCT GCP+ROUTE 678,908B908BX5M23046,678I678IX5M12041,NYSDOT,1953,8,16
16163,1,Warren,Chester (Town),JCT RTE 8 & RTE 9,9   9 17102261,CHESTER CREEK,NYSDOT,1967,8,16
16187,1,Warren,Horicon (Town),IN ADIRONDACK,ADIRONDACK ROAD,MILL BROOK,County,1932,8,16
3549,8,Columbia,Copake (Town),1.7 MI SE OF WEST COPAKE,TROUT BROOK RD,BASHBISH BROOK,County,1960,8,16
7749,2,Madison,Lebanon (Town),RANDALLSVILLE,CR75 RANDALLSVILLE RD,CHENANGO RIVER,County,1951,8,16
10687,8,Orange,Cornwall On Hudson (Village),AT CORNWALL,MOUNTAIN ROAD,BOULEVARD CREEK,Town,1930,8,16
3315,7,Clinton,Ellenburg (Town),1.5 MI N OF LEDGER CORNER,PLANK ROAD,GREAT CHAZY RIVER,County,1966,8,16
2361,5,Chautauqua,Ellington (Town),0.8 MI NW OF ELLINGTON,WADE HILL ROAD,CLEAR CREEK,County,1998,8,16
1744,5,Cattaraugus,Great Valley (Town),3.0 MI SW OF GREAT VALLEY,HUNGRY HOLLOW RD,TRIB GREAT VALLEY,Town,1990,8,16
6505,2,Hamilton,Inlet (Town),1.5 MI E OF INLET,CR13 SEVENTH LAKE OUTLET RD,SEVENTH LAKE OUTLET,County,1911,8,16
9182,11,New York,New York (City),IN WEST MANHATTAN,WEST 40TH STREET,AMTRAK W SIDE CON,City,1935,8,16
3498,8,Columbia,Chatham (Town),1 MI NE OF CHATHAM,RIVER ROAD,STONY KILL,County,1995,8,16
12531,1,Rensselaer,Schodack (Town),1.3MI.NE.CASTLETON,BROOKVIEW STA.RD.,MOORDENER KILL,Town,1940,8,16
16644,8,Westchester,Cortlandt (Town),2.5 MI N JCT RTS 9+129,9   9A87032191,FURNACE BROOK,NYSDOT,1964,8,16
11877,11,Queens,New York (City),JCT I278+ROUTE 25,25 X,278I278IX5M33019,City,1957,8,16
3575,8,Columbia,Ghent (Town),1.7 MI SE OF GHENT,HARLEMVILLE ROAD,GNAT CREEK,County,1938,8,16
4049,9,Delaware,Hancock (Town),3.1 MI N JCT SH 30 & SH 1,30  30 93011031,BAXTER BROOK,NYSDOT,1949,8,16
5075,5,Erie,Concord (Town),SE of Springville,219 219 53141101,SOUTH CASCADE DRI,NYSDOT,2010,8,16
16273,1,Warren,Stony Creek (Town),1M W STONY CREEK,TR6 DENECKER ROAD,ROARING BRANCH,County,1973,8,16
191,1,Albany,Cohoes (City),0.4 MI N JCT RTS 32 & 470,32  32 11046018,MOHAWK RIVER,NYSDOT,2018,8,16
2769,6,Chemung,Catlin (Town),2.9 MI SW OF PINE VALLEY,CR35 CHAMBERS RD,MADISON CREEK,County,1981,8,16
13310,1,Schenectady,Rotterdam (Town),2.86 MI SE INT26 ON I90,90IX,POENTIC KILL,NYS Thruway Authority,1955,8,16
10704,8,Orange,Deerpark (Town),1.4MI E JCT RTS 6&209&97,6   6 83012000,CLOVE BROOK,NYSDOT,1993,8,16
9084,11,New York,New York (City),EAST RIVER SHORE,FDR DRIVE N/B,EAST RIVER SHORE,City,1985,8,16
10216,3,Onondaga,Marcellus (Town),1.5 MI N JCT RTS 174 +175,174 174 33011126,NINEMILE CREEK,NYSDOT,1966,8,16
15953,8,Ulster,Saugerties (Town),1.6 M NE OF W SAUGERTIES,BLUE MOUNTAIN RD,PLATTEKILL CREEK,County,1995,8,16
3830,3,Cortland,Virgil (Town),3.4 MI N JCT I81 & SH 221,81I 81I32021060,RUSSELL ROAD,NYSDOT,1966,8,16
10201,3,Onondaga,Manlius (Town),.6 mi N Rt 290,KIRKVILLE RD NORT,Erie Canal Park,NYSDOT,2004,8,16
2105,3,Cayuga,Owasco (Town),0.7 MI SE JCT RTS 38A+437,38A 38A31031060,SUCKER BROOK,NYSDOT,2015,8,16
4798,5,Erie,Boston (Town),4.6 MI S JCT 219 & S EXPY,RICE HILL ROAD,219  219 53121118,NYSDOT,1981,8,16
9850,2,Oneida,Vernon (Town),.75 MILE SE OF VERNON,31  31 26111126,SCONONDOA CREEK,NYSDOT,1953,8,16
4784,5,Erie,Blasdell (Village),0.9 MI E JCT RTS 179 + 5,179 179 53011004,FORD CO ACCESS RD,NYSDOT,1966,8,16
6183,4,Genesee,Le Roy (Village),JCT RTE 5 & OATKA CREEK,5   5 41033085,OATKA CREEK,NYSDOT,1976,8,16
2106,3,Cayuga,Owasco (Town),1.6 MILES NW OF OWASCO,COUNTY ROAD 156,DUTCH HOLLOW BRK,County,1980,8,16
17205,8,Westchester,Yonkers (City),1.3 MI N JCT RTS I 87+100,87IX,TUCKAHOE ROAD,NYS Thruway Authority,1953,8,16
9063,11,New York,New York (City),IN WEST MANHATTAN,BUS RAMPS E92&W95,BUS RAMP E96,Port Authority of NY and NJ,1961,8,16
14354,6,Steuben,Hornby (Town),1.9 MILES WEST OF HORNBY,DRY RUN ROAD,DRY RUN CREEK,Town,2007,8,16
15937,8,Ulster,Rosendale (Town),1.9MI N JCT RTE32+ROND CR,32  32  860212,87IX,NYSDOT,1954,8,16
14045,6,Steuben,Avoca (Town),1.5 MI S OF AVOCA,COUNTY ROAD 70A,GOFF CREEK,County,1995,8,16
6454,1,Greene,Windham (Town),1 MILE SW OF WINDHAM,COUNTY ROAD 12,BATAVIA KILL,County,1964,8,16
8375,4,Monroe,Rochester (City),0.6MI N JCT ROL+RTE286,TRYON PARK,590 590 43012006,NYSDOT,1960,8,16
8854,10,Nassau,Old Westbury (Village),2 MI W JCT I495 & SH 25,495I495I03021075,POST ROAD,NYSDOT,1962,8,17
12867,8,Rockland,Orangetown (Town),1.0 MI S JCT RTS 304+59,304 304 85011024,TOWN LINE RD CR42,NYSDOT,1968,8,17
13565,6,Schuyler,Hector (Town),1.8 MI W OF PERRY CITY,STILLWELL RD,JOHN BLACK CREEK,Town,2017,8,17
13191,1,Saratoga,Wilton (Town),0.1 MI NO BALLARD RD,9   9 15093062,LITTLE SNOOK KILL,NYSDOT,1934,8,17
14797,10,Suffolk,Islip (Town),.7 MI SW JCT RTS 27 & 27A,27A 27A07051155,LIRR MONTAUK BRCH,NYSDOT,2000,8,17
13560,6,Schuyler,Hector (Town),0.2 MI NE OF SMITH VALLEY,CULVER ROAD,TAUGHANNOCK CREEK,Town,1936,8,17
7225,11,Kings,New York (City),.2 MI W I278+BKLYN BR,COLUMBIA HEIGHTS,278I278IX2M23080,City,1948,8,17
13266,1,Schenectady,Princetown (Town),2.2 MI E JCT RTS I88 & 20,88I 88I16081106,UNNAMED STREAM,NYSDOT,1980,8,17
8783,10,Nassau,Hempstead (Town),WSP NEAR EAST BAY-NASSAU,PARKING FIELDRAMP,908T908T03011002,NYSDOT,1934,8,17
5229,5,Erie,Hamburg (Town),0.3 MI W JCT RTS 179 + 62,ELECTRIC AVE.,179  179 53011009,NYSDOT,1966,8,17
12620,11,Richmond,New York (City),I278 OVER THE NARROWS,278IX,278IWESTBOUND,MTA Bridges and Tunnels (aka TBTA),1967,8,17
13559,6,Schuyler,Hector (Town),2.9 MI NW OF PERRY CITY,CR 1 Searsburg Rd,BOLTER CREEK,County,1938,8,17
15337,9,Sullivan,Tusten (Town),1.0 MI FROM NYS 97,LAKE RIDGE ROAD TR 71,WEST BRANCH TEN MILE RIVER,County,1988,8,17
12061,11,Queens,New York (City),JCT GCP+ROUTE 678,907M907MX5M13080,678I678IX5MR09A2,NYSDOT,1953,8,17
10328,3,Onondaga,Syracuse (City),JCT OF I-690 +N SALINA ST,690I 690I33012024,N SALINA STREET,NYSDOT,1966,8,17
12868,8,Rockland,Orangetown (Town),1.0 MI S JCT RTS 304+59,304 304 85011024,TOWN LINE RD CR42,NYSDOT,1968,8,17
12938,8,Rockland,Ramapo (Town),1.4MI NW JCT RT17&RR&THWY,STERLING MINE RD,17  17 85111021,NYSDOT,1967,8,17
1525,5,Cattaraugus,Allegany (Town),1 MI EAST OF SO VANDALIA,86I 17 51123090,SOUTH NINE MILE ROAD,NYSDOT,1988,8,17
15858,8,Ulster,Lloyd (Town),0.12 MI NE JCT 9W & Havil,MILE HILL ROAD,Hudson Valley Rail Trail,Town,2010,8,17
13562,6,Schuyler,Hector (Town),5.2 MI.E.OF BURDETT,HAVENS ROAD,TAUGHANNOCK CREEK,County,1989,8,17
1754,5,Cattaraugus,Hinsdale (Town),.6 MI SW JCT I86 & SH 16,86I 17 51125052,GILE HOLLOW ROAD,NYSDOT,1972,8,17
1526,5,Cattaraugus,Allegany (Town),1 MI EAST OF SO VANDALIA,86I 17 51123090,SOUTH NINE MILE ROAD,NYSDOT,1988,8,17
12258,11,Queens,New York (City),AT KENNEDY INT:L AIRPORT,SERVICE RD NO 2,VAN WYCK EXPWY,Port Authority of NY and NJ,2013,8,17
1753,5,Cattaraugus,Hinsdale (Town),0.6 MI SW JCT RTS 17 + 16,86I 17 51125052,GILE HOLLOW ROAD,NYSDOT,1972,8,17
7600,4,Livingston,Nunda (Village),VILLAGE OF NUNDA,CHURCH STREET,KESHEQUA CREEK,County,2002,8,17
10132,3,Onondaga,Geddes (Town),JCT SH 695 & CSX RR M.LIN,695 695 33011013,CSX RR / AMTRAK,NYSDOT,1975,8,17
12698,11,Richmond,New York (City),IN MARINERS HARBOR,HARBOR ROAD,B&O RR- ABANDONED,City,1935,8,17
8420,4,Monroe,Webster (Town),2.1MI E JCT RTS 104+47 EB,NY-104 (EB)  104 43035243,GRAVEL ROAD-CR 14,NYSDOT,1969,8,19
11519,9,Otsego,Laurens (Town),.1 MILE EAST OF LAURENS,COUNTY ROAD 11A,OTEGO CREEK,County,2010,8,19
2631,5,Chautauqua,Sherman (Town),3.4 MILES SE OF MINA,COUNTY ROAD 4,TRB TO FRENCH CRK,County,1935,8,19
10263,3,Onondaga,Salina (Town),JCT OF RTS 370 + I-90,370 370 33031136,90IX,NYS Thruway Authority,2010,8,19
16023,8,Ulster,Shandaken (Town),2.5 Mile NW CR42 West Aso,MOON HAW ROAD,WITTENBERG BROOK,Town,2006,8,19
16229,1,Warren,Lake George (Town),0.4 MI NE JCT 9 & 9N,9   9 17102088,ENGLISH BROOK,NYSDOT,1957,8,19
16226,1,Warren,Johnsburg (Town),2MI E NY8 & NY28,TR530HARRINGTONRD,MILL CREEK,County,2011,8,19
7006,7,Jefferson,Philadelphia (Town),3.0 MI NE OF PHILADELPHIA,CR 30,INDIAN RIVER,County,1930,8,19
7005,7,Jefferson,Philadelphia (Town),2 MILES S OF PHILADELPHIA,COOLIDGE ROAD,BLACK CREEK,County,1991,8,19
9867,2,Oneida,Verona (Town),HAMLET OF DURHAMVILLE,46  46 26021002,OLD ERIE CANAL,NYSDOT,1955,8,19
5363,5,Erie,Orchard Park (Town),3.9MI S JCT RTS 20A + 219,219 219 53121176,ABBOTT ROAD CR 28,NYSDOT,1977,8,19
16238,1,Warren,Lake George (Town),JCT EXIT 22 OF I87 & US 9,912Q912Q17011003,ENGLISH BROOK,NYSDOT,1964,8,19
1683,5,Cattaraugus,Farmersville (Town),3.7 MI NE FRANKLINVILLE,KINGSBURY HILL RD,TRIB ISCHUA CREEK,Town,1979,8,19
11184,4,Orleans,Ridgeway (Town),1.1 MI E OF RIDGEWAY,BATES ROAD,OAK ORCHARD CREEK,County,1938,8,19
11600,9,Otsego,Oneonta (Town),1 MILE N OF WEST ONEONTA,COUNTY ROAD 11,HARRISON CREEK,County,1974,8,19
2390,5,Chautauqua,Gerry (Town),1.5 MI N JCT RTS 60 + 380,60  60 52013055,HATCH CREEK,NYSDOT,1974,8,19
15976,8,Ulster,Shandaken (Town),1.2 MI N JCT RTS 28+212,28  28 86012207,ROMER MTN KILL,NYSDOT,1966,8,19
8882,10,Nassau,Oyster Bay (Town),LIE EXIT 42 TO NSP OV SSR,495I EB TO NSP EB,906A906A03021111,NYSDOT,1990,8,19
11568,9,Otsego,New Lisbon (Town),1 MI S OF GARRATTSVILLE,BELLHILL ROAD,BUTTERNUT CREEK,Town,1900,8,19
11048,8,Orange,Wawayanda (Town),6.6 MI E I84 INT 2,MT. ORANGE ROAD,84I 84I83011113,NYSDOT,1967,8,19
15865,8,Ulster,Marbletown (Town),3.2 MI E JCT RTS 213+209,213 213 86011107,RONDOUT CREEK,NYSDOT,2017,8,19
7621,4,Livingston,Sparta (Town),2 MI NW OF REEDS CENTER,ROSS ROAD,PATTERSON GULLY,County,2003,8,19
419,6,Allegany,Andover (Town),.2 MILE SE OF ELM VALLEY,RAY HILL ROAD,DYKE CREEK,Town,1970,8,19
6273,1,Greene,Catskill (Town),0.4 MI SE JCT RT 23 & I87,23  23 13061353,911V911V13011001,NYSDOT,1968,8,19
7447,7,Lewis,Martinsburg (Town),1.2 MILES NW OF GLENFIELD,GLENDALE ROAD,WHETSTONE CREEK,County,1956,8,19
10244,3,Onondaga,Onondaga (Town),2.0 MI S JCT RTS I-81+173,Rockwell Road,81I 81I33031139,NYSDOT,1963,8,19
16013,8,Ulster,Shandaken (Town),1.5 MI S OF BUSHNELLSVLLE,GOSSOO ROAD,BUSHNELLSVILLE CK,County,1988,8,19
14969,10,Suffolk,Southold (Town),2.4 MI NE OF SOUTHOLD,25  25 07041639,LONG ISLAND- MAIN,NYSDOT,2009,8,19
5347,5,Erie,North Collins (Town),1.3 MI NW OF NEW OREGON,NEW OREGON ROAD,S B 18 MILE CREEK,County,2003,8,19
11587,9,Otsego,Oneonta (City),NEAHWA PLACE,NEAHWA PLACE,ELMORE TAIL RACE,City,1915,8,19
1781,5,Cattaraugus,Humphrey (Town),2.7 MI W OF HUMPHREY,COUNTY ROAD 18,Trib. Wrights Crk,County,2005,8,19
11079,4,Orleans,Albion (Town),3.8MI W JCT BARGE C+RTE98,ALLENS BRIDGE RD,ERIE CANAL,NYSDOT,1909,8,19
1779,5,Cattaraugus,Humphrey (Town),2.7 MI SE OF HUMPHREY,CHURCH  ROAD,FIVE MILE CREEK,County,1983,8,19
15935,8,Ulster,Rosendale (Town),5.3 MI E JCT RTS 213 &209,213 213 86011127,RONDOUT CREEK,NYSDOT,1997,8,19
2112,3,Cayuga,Scipio (Town),4.0 MI SW JCT RTS 34B+ 34,34B 34B31021137,EXT.GREAT GULLY,NYSDOT,1971,8,19
8421,4,Monroe,Webster (Town),2.1MI E JCT RTS 104+47 WB,NY-104(WB)  104 43035242,GRAVEL ROAD-CR 14,NYSDOT,1969,8,19
16031,8,Ulster,Shandaken (Town),1.1 MI SE OF CHICHESTER,SILVER HOLLOW RD,WARNER CREEK,County,1987,8,19
13540,6,Schuyler,Dix (Town),4 MI WEST OF WATKINS GLEN,WHITE HOLLOW ROAD,GLEN CREEK,Finger Lakes Parks and Recreation Commission,1932,8,19
7443,7,Lewis,Martinsburg (Town),1.9 MI NW OF MARTINSBURG,COUNTY ROAD 29,ROARING BROOK,County,1981,8,19
13600,6,Schuyler,Reading (Town),JCT RTS 14 + 14A,14A 14A63011000,14  14 63021105,NYSDOT,2013,8,19
5348,5,Erie,North Collins (Town),1.4 MI NW OF NEW OREGON,NEW OREGON ROAD,S B 18 MILE CREEK,County,2003,8,19
2389,5,Chautauqua,Gerry (Town),0.4 MI N JCT RTS 60 + 380,60  60 52013044,CASSADAGA CREEK,NYSDOT,1961,8,19
7007,7,Jefferson,Philadelphia (Town),3.6 MI SE OF THERESA,ELM RIDGE ROAD,OTTER CREEK,County,1991,8,19
15239,9,Sullivan,Rockland (Town),1.3 MI SE EXIT 94 RTE 17,17  17 96091028,WILLOWEMOC CREEK,NYSDOT,1966,8,19
8897,10,Nassau,Oyster Bay (Town),0.5M E JCT RTS106&LIESSR,906A906A03021110,495I WB TO NSP WB,NYSDOT,1990,8,19
2133,3,Cayuga,Summerhill (Town),1.8 MI W OF CORT CO LINE,90  90 31021018,TRIB FALL CREEK,NYSDOT,1963,8,19
16977,8,Westchester,New Rochelle (City),1.3 MI N JCT RTS HRP+CCP,WILMOT ROAD,907W907W87022013,NYSDOT,1928,8,19
2628,5,Chautauqua,Sherman (Town),3.4 MILES SW OF SHERMAN,CLYMER HILL ROAD,ALDER BOTTOM CRK,County,1990,8,19
11569,9,Otsego,New Lisbon (Town),EAST OF GARRETTSVILLE,COLES BRIDGE ROAD,BUTTERNUT CREEK,Town,1894,8,19
4932,5,Erie,Buffalo (City),.2 MI SE JCT SH 5 & SH 16,MICHIGAN AVENUE,190I,City,2003,8,19
9444,5,Niagara,Somerset (Town),1.0 MI. W OF BARKER,HARTLAND ROAD,GOLDEN HILL CREEK,County,1948,8,20
3422,8,Columbia,Ancram (Town),2.7 MI SE OF WEST COPAKE,COUNTY ROAD 3,PUNCH BROOK,County,1931,8,20
7079,7,Jefferson,Watertown (Town),3.0 MI S OF WATERTOWN,LAWTON HILL ROAD,N BR SANDY CREEK,County,1980,8,20
5139,5,Erie,Elma (Town),1.3 MI NE JCT SH354 &SH78,AURORA STREET,SLATE BOTTOM CRK,County,1977,8,20
14858,10,Suffolk,Islip (Town),1.9 MI WEST OF HOLTSVILLE,HOLBROOK RD,RAILROAD AVE,County,1973,8,20
5786,1,Essex,,2.25 MI NE WILMINGTON,HASELTON ROAD,NEW BRIDGE BROOK,County,2018,8,20
5535,1,Essex,Chesterfield (Town),2.5 MI N JCT RTS 22 & I87,9   9 12111560,MUD BROOK,NYSDOT,1929,8,20
4497,8,Dutchess,Pawling (Town),2.2 MI SE OF PAWLING,RAVINE RD,BRADY BROOK,Town,1957,8,20
7880,4,Monroe,Brighton (Town),Town Of Brighton,I590,Buckland Creek,NYSDOT,1963,8,20
14507,6,Steuben,Rathbone (Town),2.9 MI N OF RATHBONE,SAUNDERS ROAD,CANISTEO RIVER,Town,2008,8,20
5540,1,Essex,Chesterfield (Town),2.5 MI N JCT RTS I87 & 22,87I 87I12111566,MUD BROOK,NYSDOT,1966,8,20
6842,7,Jefferson,Brownville (Town),JCT RTE 12E + PERCH R,12E 12E73012070,PERCH RIVER,NYSDOT,1893,8,20
1027,11,Bronx,New York (City),.8 MI E I87+I95,WALTON AVENUE,95I 95IX1M21008,NYSDOT,1960,8,20
2995,9,Chenango,Bainbridge (Town),3.2 MI SE JCT SH 206 & SH,206 206 92021240,BIG BROOK,NYSDOT,1959,8,20
13639,3,Seneca,Ovid (Town),2.7 MI NW OF INTERLAKEN,HALL ROAD,SHELDRAKE CREEK,Town,1958,8,20
5318,5,Erie,Marilla (Town),1.0 MI W OF MARILLA,TOWNLINE ROAD,LITTLE BUFFALO CR,County,1977,8,20
5423,5,Erie,Springville (Village),.5MI W. Springville,219 219 53141126,39 39 53031155,NYSDOT,2010,8,20
14533,6,Steuben,Troupsburg (Town),3.4 MI SE OF TROUPSBURG,COOK HOLLOW ROAD,TROUPS CREEK,Town,2016,8,20
10538,4,Ontario,Phelps (Town),JCT.RTS.I90 + 14,90IX,14  14 44043050,NYS Thruway Authority,1954,8,20
12780,8,Rockland,Clarkstown (Town),1.5 MI E JCT I87 & PIP,287IX,HACKENSACK RIVER,NYS Thruway Authority,1954,8,20
10018,3,Onondaga,Cicero (Town),1.6 MI NE JCT RTS I-81+11,TAFT ROAD,81I 81I33033041,NYSDOT,1959,8,20
1927,5,Cattaraugus,Portville (Town),3.2 MI NE OF WESTON MILLS,COUNTY ROAD 27,WOLF RUN CREEK,County,2000,8,20
3361,7,Clinton,Plattsburgh (City),CITY OF PLATTSBURGH,9   9 71142018,SARANAC RIVER,City,1921,8,20
11722,8,Putnam,Carmel (Town),0.7 MI NW OF CROTON FALLS,CROTN FL RD CR 34,W BRANCH CROTON R,"NYC Dept of Water Supply, Gas and Electric",1908,8,20
4496,8,Dutchess,Pawling (Town),2 MI W VILLAGE OF PAWLING,KITCHEN ROAD,SWAMP RIVER,Town,1950,8,20
11829,11,Queens,New York (City),0.2 MI W JCT SH 25 & I278,25 X,CONN QB.TO BQE SB,City,1940,8,20
16302,1,Washington,Cambridge (Town),5 MI SW OF CAMBRIDGE,LEES CROSSING RD,WHITESIDE CREEK,Town,1992,8,20
5424,5,Erie,Springville (Village),.5 MI W Springville,219 219 53141126,39 39 53031155,NYSDOT,2010,8,20
14271,6,Steuben,Erwin (Town),Steuben County,86I WB to 99I SB,Town Access Road,NYSDOT,2006,8,20
16688,8,Westchester,Elmsford (Village),JCT RTS 9A+I287,287IX,9A  9A87032063,NYSDOT,2004,8,20
14506,6,Steuben,Rathbone (Town),1.5 MI SE OF RATHBONE,NEWCOMB ROAD,CANISTEO RIVER,Town,1987,8,20
2724,6,Chemung,Big Flats (Town),0.1 MI SW ON ELMIRA+CATON,225 225 62011003,CHEMUNG RIVER,NYSDOT,1975,8,20
7526,4,Livingston,Geneseo (Town),1.8MI E GENESEO LIV CO,RESERVOIR ROAD,390I390I42021240,NYSDOT,1982,8,20
346,6,Allegany,Alfred (Town),4.2 MI SW OF ALFRED,CR12 ELM VAL RD,TRIB ELM VALLEY C,County,1973,8,20
16450,1,Washington,White Creek (Town),5.1 MI ENE OF EAGLE BRDGE,NILES ROAD,LITTLE WHITE CRK,County,1942,8,20
2977,9,Chenango,Afton (Town),JCT RTE I-88 + AFTON CONN,991M 991M92011000,88I 88I92021044,NYSDOT,1974,8,20
9587,2,Oneida,Forestport (Town),3 MI NE OF FORESTPORT,KINCAID ROAD,LITTLE WOODHULL CRK,Town,1940,8,20
4409,8,Dutchess,Fishkill (Town),JCT SH 9D & I84,9D  9D82033001,84I 84I82021014,NYSDOT,1964,8,20
15889,8,Ulster,Olive (Town),0.75 MI S JCT RTS 28A&213,213 213 86011008,TONGORE BROOK,County,1929,8,20
666,6,Allegany,Scio (Town),1.2 MILES WEST OF SCIO,COUNTY ROAD 31,GORDON BROOK,County,1997,8,20
15002,9,Sullivan,Callicoon (Town),1.1 MI S OF CALLICOON CTR,HUST ROAD,N BR CALLICOON CK,County,1947,8,20
15006,9,Sullivan,Callicoon (Town),IN CALLICOON CENTER,NORTH BRANCH ROAD,TRB CALLICOON CRK,County,2005,8,20
15374,9,Tioga,Barton (Town),3.7 MI SW STRAITS CORNERS,HAMILTON VALLEY ROAD,S BR CATATONK CREEK,County,2015,8,20
6027,2,Fulton,Johnstown (City),AT CITY OF JOHNSTOWN,TOWNSEND AVENUE,CAYADUTTA CREEK,City,1928,8,20
14988,9,Sullivan,Bethel (Town),1 MILE N OF MONGAUP VALLY,GALE ROAD,W BR MONGAUP RVR,County,1997,8,20
14057,6,Steuben,Bath (Town),1.2 MI NW OF BATH RTE 17,86I 17 64044240,HARRISBURG CREEK,NYSDOT,1973,8,20
4502,8,Dutchess,Pine Plains (Town),0.8 MI E PINE PLAINS,199 199 82021402,SHEKOMEKO CREEK,NYSDOT,1964,8,20
7002,7,Jefferson,Pamelia (Town),.2 MI W OF I81 AT PERCH L,PERCH LAKE EXT,GILLETTE CREEK,NYS Dept of Environmental Conservation,1968,8,20
1321,9,Broome,Lisle (Village),JCT RTE 79 TIOUGHNIOGA RV,79  79 91031155,TIOUGHNIOGA RIVER,NYSDOT,1997,8,20
1142,9,Broome,Chenango (Town),3.2 MI N OF N BING CTY LI,81I 81I91013033,CASTLE CREEK,NYSDOT,1966,8,20
668,6,Allegany,Scio (Town),1.7 MI SW OF SCIO,COUNTY ROAD 9,KNIGHTS CREEK,County,1980,8,20
15669,3,Tompkins,Ithaca (City),1800' W OF SH366 & CR120,Hoy road,CASCADILLA CREEK,Other,1977,8,20
15928,8,Ulster,Rochester (Town),1.8 MI SW OF SAMSONVILLE,SUNDOWN ROAD,WYNCOOP CREEK,Town,1962,8,20
6694,2,Herkimer,Ohio (Town),5.8 MI N JCT SH 8 & SH365,8   8 23081301,WEST CANADA CREEK,NYSDOT,1997,8,20
