,Region,County,Municipality,Location,Feature Carried,Feature Crossed,Owner,Year Built or Replaced,Month of inspection,Day of inspection
7568,4,Livingston,Livonia (Town),1.3 MI SW OF HEMLOCK,RIX HILL ROAD,HEMLOCK OUTLET,County,1930,11,12
10498,4,Ontario,Gorham (Town),4.6MI E JCT RTS 245 + 247,245 245 44061059,FLINT CREEK,NYSDOT,1929,11,12
5497,5,Erie,West Seneca (Town),0.1 MI N JCT RTS 400 &277,277 277 53011120,NORFOLK SO RR,NYSDOT,1997,11,12
12301,11,Queens,,I-278 WB Over 54th Road,278I 278IX5M34003,54TH ROAD,NYSDOT,2019,11,12
8556,2,Montgomery,Glen (Town),5.1 MI E JCT SH5S & SH30A,5S 5S25031280,SCHOHARIE CREEK,State - Other,1909,11,13
5117,5,Erie,Eden (Town),.4 MI NW OF EDEN VALLEY,BLEY ROAD,S B 18 MILE CREEK,County,1988,11,13
13108,1,Saratoga,Mechanicville (City),CITY OF MECHANICVILLE,67  67 15031258,BOSTON & MAINE,City,1982,11,13
701,6,Allegany,Wellsville (Village),IN WELLSVILLE,19  19 61011593,DYKE CREEK,NYSDOT,1975,11,13
17051,8,Westchester,Pleasantville (Village),4.2 MI SE OF OSSINING,117  117 87011030,MNRR HA LINE,NYSDOT,1930,11,13
4902,5,Erie,Buffalo (City),.4 MI NW JCT SH 16 & I190,BABCOCK STREET,NORFOLK SOUTHERN,City,2010,11,13
698,6,Allegany,Wellsville (Town),1.6 MI NE OF WELLSVILLE,TRUAX ROAD,DYKE CREEK,Town,2008,11,13
8267,4,Monroe,Pittsford (Village),RTE 253 OVER BARGE CANAL,96  96 43051060,ERIE CANAL,NYSDOT,1985,11,13
9221,5,Niagara,Hartland (Town),1.4 MI E JCT RTS 104 +148,104 104 54012314,JOHNSON CREEK,NYSDOT,2002,11,13
11086,4,Orleans,Albion (Town),7.4 MI S.EAGLE HABOR,W.COUNTY HOUSE RD,OTTER CREEK,County,1986,11,13
5815,7,Franklin,Bombay (Town),.5 MI EAST OF BOMBAY,CR 4 BR BOMBAY,LITTLE SALMON RVR,County,1941,11,13
17175,8,Westchester,White Plains (City),1 MI W JCT I287 & HRP,BRYANT AVENUE,287IX,NYSDOT,1961,11,13
176,1,Albany,Coeymans (Town),1.3 MI S JCT RTS 144 &396,144 144 11021035,CSX TRANS/C P RWY,NYSDOT,1998,11,13
2467,5,Chautauqua,Mayville (Village),1.6MI S JCT RTS 394 & 430,394  17J52012176,MUD CREEK,NYSDOT,1994,11,13
14066,6,Steuben,Bath (Town),SR 415- 1.2 MI NW OF BATH,415  15 64011338,HARRIS HOLLOW CRK,NYSDOT,2018,11,13
14266,6,Steuben,Erwin (Town),1.6 NE OF JCT RTS 15& 417,417 417 64031015,TRIB TIOGA RIVER,NYSDOT,1977,11,13
6026,2,Fulton,Johnstown (City),AT CITY OF JOHNSTOWN,N PERRY STREET,CAYADUTTA CREEK,City,2012,11,13
1082,9,Broome,Binghamton (City),JCT I81 & CHENANGO RIVER,17  17 91012025,81IX,NYSDOT,2014,11,13
9593,2,Oneida,Kirkland (Town),0.5 M E JCT RTS 233 & 5,5   5 26103107,ORISKANY CREEK,NYSDOT,1998,11,13
9728,2,Oneida,Rome (City),IN ROME,CR47 WRIGHT SETTLEMENT RD,MOHAWK RIVER,County,1986,11,13
6033,2,Fulton,Johnstown (Town),15 MI SW JCT RTS 334+67,334 334 21021006,CRUM CREEK,NYSDOT,1967,11,13
6709,2,Herkimer,Ohio (Town),E TIP OF HINCKLEY RESERVR,HARVEY BRIDGE RD,WEST CANADA CREEK,Town,1895,11,13
10486,4,Ontario,Farmington (Town),2.1 MI E OF EXIT 44 90I,CR 8 (FARMINGTON,90IX,NYS Thruway Authority,2006,11,13
17507,6,Yates,Middlesex (Town),IN VINE VALLEY,VINE VALLEY ROAD,VINEVALLEY CREEK,County,2016,11,13
16527,4,Wayne,Palmyra (Town),5.8 MI NE OF PALMYRA,COUNTY ROAD 222,RED CREEK,County,1951,11,13
6003,2,Fulton,Dolgeville (Village),01 MI E JCT RTS 167+29,29  29 21021000,EAST CANADA CREEK,NYSDOT,1932,11,13
140,1,Albany,Bethlehem (Town),2.0 MI SW JT RT 32 & 910A,32  32 11041150,CSX TRANSPRTATION,NYSDOT,1991,11,13
407,6,Allegany,Andover (Town),1.5 MILES SE OF ANDOVER,417  17 61031335,DYKE CREEK,NYSDOT,2010,11,13
11265,3,Oswego,Hastings (Town),1.8 MI S JCT I81NB & SH69,81I 81I34041098,LITTLE SALMON RVR,NYSDOT,1960,11,13
5037,5,Erie,Clarence (Town),4.5 MI NE OF CLARENCE CTR,RAPIDS ROAD,BEEMAN CREEK,County,2010,11,13
2203,5,Chautauqua,Charlotte (Town),10.55 KM S JCT RTS 60 &83,60 60  52013155,PICKETT BROOK,NYSDOT,1998,11,13
10510,4,Ontario,Manchester (Town),2.5 MI E EXIT 43 OF I90,90IX,CANANDAIGUA OUTLE,NYS Thruway Authority,2014,11,13
11264,3,Oswego,Hastings (Town),1.8 MI S JCT RTS I81SB+69,81I 81I34041098,LITTLE SALMON RIV,NYSDOT,1960,11,13
4751,5,Erie,Amherst (Town),2.8 MI SW JCT SH78 &SH263,TONAWANDA CK ROAD,RANSOM CREEK,County,1985,11,13
8199,4,Monroe,Parma (Town),1.5 MI NW OF HILTON,COLLAMER ROAD,WEST CREEK,Town,2012,11,13
4474,8,Dutchess,Milan (Town),1.3 MI SW Jct Jackson Crn,FISH WOODS ROAD,KOBE CREEK,County,2014,11,13
5799,7,Franklin,Bangor (Town),3.6 MI NE OF NORTH BANGOR,PREMO ROAD,E BR DEER CREEK,County,1968,11,13
7083,7,Jefferson,Wilna (Town),3.0 MI NE OF CARTHAGE.,CR42 WEST STR RD,WEST BR BLACK CR,County,1970,11,13
5104,5,Erie,Depew (Village),.5 MI E JCT SH78 & CAY CK,PENORA STREET,CAYUGA CREEK,County,1954,11,13
629,6,Allegany,Independence (Town),0.6 MI N E WHITESVILLE,HESELTAN GULLY RD,MARSH CREEK,Town,1973,11,13
3915,9,Delaware,Colchester (Town),4.5 MILES N OF ROCKLAND,COUNTY ROAD 7,SPRING BROOK,County,2010,11,13
9754,2,Oneida,Sherrill (City),5 MI NORTH OF UTICA,ELMWOOD PLACE,SCONONDOA CREEK,Town,1967,11,13
9471,5,Niagara,Wilson (Town),2 MI SW JCT SH 18 & SH425,18  18 54011157,TWELVE MILE CREEK,NYSDOT,1930,11,13
10559,4,Ontario,Phelps (Town),1 1/2 MI NE OF ORLEANS,WHEAT ROAD,FLINT CREEK,County,1947,11,13
5968,7,Franklin,Westville (Town),1.2 MI S OF COAL HILL,COLD SPRING ROAD,E BR DEER CREEK,County,1986,11,13
8071,4,Monroe,Greece (Town),1 MI N OF N GREECE,NORTH GREECE ROAD,NORTHRUP CREEK,County,2004,11,13
4177,9,Delaware,Middletown (Town),1.5 MI.S.OF NEW KINGSTON,CRAWFORD ROAD,PLATTE KILL,County,1988,11,13
8450,2,Montgomery,Amsterdam (City),.5 MI N JCT SH 5S & SH 30,30  30 25042008,CLEVELAND AVENUE,NYSDOT,1960,11,13
11312,3,Oswego,New Haven (Town),5.1 MI NW OF MEXICO,NORTH VOLNEY ROAD,CATFISH CREEK,County,1935,11,13
8201,4,Monroe,Parma (Town),1.1 MI W OF HILTON,HILL ROAD,BROCKPORT CREEK,Town,2012,11,13
5017,5,Erie,Clarence (Town),SE CORNER OF EAST AMHERST,CLARENCE CTR ROAD,GOTT CREEK,County,2015,11,13
15314,9,Sullivan,Thompson (Town),.6 MI SW OF HARRIS,COUNTY ROAD 174,EAST MONGAUP RVR,County,1992,11,13
1568,5,Cattaraugus,Ashford (Town),1 MI South of Springville,US 219,Cattaraugus Crk,NYSDOT,2010,11,13
11763,8,Putnam,Philipstown (Town),2.0 MI. S.JCT.RTS 9D&301,9D  9D84021065,INDIAN BROOK ROAD,NYSDOT,1929,11,13
17527,6,Yates,Starkey (Town),2 MILES SE OF HIMROD,CASTLE POINT ROAD,TRIB SENECA LAKE,County,2005,11,13
1567,5,Cattaraugus,Ashford (Town),1 MI S of Springville,US 219,Cattaraugus Creek,NYSDOT,2010,11,13
17511,6,Yates,Milo (Town),0.3 MI E OF PENN YAN,FOX MILL ROAD,KEUKA LAKE OUTLET,County,2011,11,13
4532,8,Dutchess,Poughkeepsie (City),IN POUGHKEEPSIE,CLINTON STREET,CSX TRANS/POUG IT,Railroad,1917,11,13
10707,8,Orange,Deerpark (Town),IN PORT JERVIS,84I 84I83011000,DELAWARE RIVER,NYSDOT,1967,11,13
17490,6,Yates,Dundee (Village),IN DUNDEE,BRIDGE STREET,BIG STREAM,County,1988,11,13
14416,6,Steuben,Howard (Town),5.5 MI NE OF CANISTEO,CO RD 14,CAMPBELL CREEK,County,1990,11,13
14397,6,Steuben,Hornellsville (Town),1.7 MILES WEST OF ARKPORT,COUNTY ROAD 67,CANISTEO RIVER,County,1967,11,13
14394,6,Steuben,Hornellsville (Town),.5 MILE SOUTH OF ARKPORT,COUNTY ROAD 65,CANISTEO RIVER,County,2005,11,13
1965,5,Cattaraugus,Red House (Town),4.9 MI SW OF SALAMANCA,BAY STATE ROAD,BAY STATE BROOK,County,1993,11,13
1602,5,Cattaraugus,Coldspring (Town),1.4 MI SE JCT 280 < ASP 3,CAIN HOLLOW ROAD,QUAKER RUN,Alleghany State Park Authority,1967,11,13
14373,6,Steuben,Hornell (City),IN HORNELL,PARK ROAD,CANISTEO RIVER,City,2001,11,13
17497,6,Yates,Jerusalem (Town),IN GUYANOGA,COUNTY ROAD 24,BIG GULLY,County,2003,11,13
14367,6,Steuben,Hornell (City),IN HORNELL,CATHERINE STREET,CHAUNCY RUN,City,1962,11,13
1620,5,Cattaraugus,Conewango (Town),1.6 MI S OF CONEWANGO,COWENS CORNERS RD,CONEWANGO CREEK,County,2014,11,13
1967,5,Cattaraugus,Red House (Town),4.0 MI SE JCT 280 < ASP 3,COON RUN ROAD,QUAKER RUN,Alleghany State Park Authority,1930,11,13
3572,8,Columbia,Ghent (Town),0.9 MI N OF MELLENVILLE,CARPENTER ROAD,NORTH CREEK,County,1939,11,13
1695,5,Cattaraugus,Franklinville (Town),2.2 MILES NW OF ISCHUA,FIVE MILE ROAD,ISCHUA CREEK,County,2019,11,13
3678,3,Cortland,Cortland (City),0.4 MI W JCT RTS 222 + 11,222 222 32022006,OTTER CREEK,City,1983,11,13
13435,9,Schoharie,Middleburgh (Town),2 MI SW OF MIDDLEBURG,W MIDDLEBURG RD,LINE CREEK,County,1999,11,13
1966,5,Cattaraugus,Red House (Town),3.9 MILES W OF IRVING MIL,CAMP TEN ROAD,RED HOUSE BROOK,Alleghany State Park Authority,1991,11,13
4112,9,Delaware,Harpersfield (Town),4.1 MI NE OF STURGES COR.,COUNTY ROAD 29,TRIB MIDDLE BROOK,County,1985,11,13
1537,5,Cattaraugus,Allegany (Town),1.0 MI N OF ALLEGANY,CHAPIN CROSS ROAD,FIVE MILE CREEK,County,1969,11,13
16024,8,Ulster,Shandaken (Town),2.5 MI SW OF PHOENICIA,PANTHER KILL ROAD,PANTHER KILL,County,1969,11,13
9820,2,Oneida,Utica (City),.1 MI S JCT EXIT 31 - I9,921CX,HARBOR LOCK ROAD,NYSDOT,1968,11,13
13513,9,Schoharie,,146 146 95011022_KINGS CR,146 146 95011022,KINGS CREEK,NYSDOT,1978,11,13
4376,8,Dutchess,East Fishkill (Town),.9 MI E JCT I84 & TSP,84I 84I82021134,HOSNER MOUNTAIN ROAD,NYSDOT,1968,11,13
13202,1,Saratoga,Wilton (Town),3.4 MI S I87 & BALLARD RD,JONES ROAD,87I 87I15091243,NYSDOT,1962,11,13
12300,11,Queens,,I278 WB OVER 54TH AVE,278I 278IX5M34003,54TH AVENUE,NYSDOT,2019,11,13
3429,8,Columbia,Austerlitz (Town),1.8 MI E JCT RTE203+TSP,203 203 81011049,PUNSIT CREEK,NYSDOT,1929,11,13
5934,7,Franklin,Moira (Town),1.4 MI NE OF MOIRA,"CR 17, SAYLES ROA",FARRINGTON BROOK,County,1997,11,13
14557,6,Steuben,Urbana (Town),1.5 MI SW OF PLEASANT,COLD SPRINGS ROAD,KEUKA LAKE INLET,Town,2009,11,13
1959,5,Cattaraugus,Red House (Town),1.5 M EAST OF RED HOUSE L,ALLEGANY ST PK 2,RED HOUSE BROOK,Alleghany State Park Authority,1995,11,13
8431,4,Monroe,Wheatland (Town),1 MI SW OF SCOTTSVILLE,BOWERMAN ROAD,OATKA CREEK,County,1948,11,13
14987,9,Sullivan,Bethel (Town),AT BLACK LAKE,COUNTY ROAD 13,BLACK LAKE CREEK,County,1966,11,13
14615,6,Steuben,,JCT SR 415 & COHOCTON RIV,415 15 64011354,COHOCTON RIVER,NYSDOT,2019,11,13
13201,1,Saratoga,Wilton (Town),3.5 MI S I87 & BALLARD RD,JONES ROAD,87I 87I15091243,NYSDOT,1962,11,13
11475,9,Otsego,Decatur (Town),2 MI N OF EAST WORCESTER,COUNTY ROAD 38,OAK CREEK,County,1990,11,13
15060,9,Sullivan,Fallsburg (Town),AT SOUTH FALLSBURG,PLEASANT VLLEY RD,SHELDRAKE STREAM,Town,1999,11,13
1539,5,Cattaraugus,Allegany (Town),3.2 MI NORTH OF ALLEGANY,EATON CROSS ROAD,FIVEMILE CREEK,County,2005,11,13
9692,2,Oneida,Remsen (Town),5.7 MI N JCT SH365 & SH1,12  12 26043174,CINCINNATI CREEK,NYSDOT,1949,11,14
8549,2,Montgomery,Fultonville (Village),.4 MI S JCT SH 5 & SH 30A,30A 30A25021130,ERIE BARGE CANAL,NYSDOT,1989,11,14
7847,4,Monroe,Brighton (Town),.1 MI W JCT SH441 &I490EB,441 441 43011101,ALLEN CREEK,NYSDOT,1927,11,14
8454,2,Montgomery,Amsterdam (City),02MI S JCT RTS 5+30,30 X,E W ARTERIAL,NYSDOT,1973,11,14
8452,2,Montgomery,Amsterdam (City),02MI S JCT RTS 5+30,30  30 25042011,E W ARTERIAL,NYSDOT,1973,11,14
5163,5,Erie,Evans (Town),1.8 MI SE OF ANGOLA,Angola-Brant Road,90 IX,NYS Thruway Authority,1958,11,14
14264,6,Steuben,Erwin (Town),1.8 MI NW OF PAINTED POST,415 415 64011014,MEADS CREEK,NYSDOT,2016,11,14
9335,5,Niagara,Niagara Falls (City),1.0 MI N JCT RT 190I& 182,190I190I54011036,LOCKPORT ROAD,NYSDOT,2012,11,14
14464,6,Steuben,Lindley (Town),0.1 MI N JCT RTE 15 + CL,CR 115,COWANESQUE RIVER,County,2010,11,14
5510,5,Erie,West Seneca (Town),1.3 MI S JCT I90 & SH 354,90IX,MINERAL SPRINGS RD,NYS Thruway Authority,2002,11,14
12428,1,Rensselaer,Pittstown (Town),Appr. 110' from Rt. 7,Hall Road,Tributary to Sunkauissia Creek,Town,2013,11,14
6588,2,Herkimer,Frankfort (Town),1.4 MI SW JCT SH 5S & SH1,171 171 23011035,MOYER CREEK,NYSDOT,1992,11,14
4792,5,Erie,Boston (Town),1.6 MI SE JCT SH391&SH277,BOSTON STATE ROAD,IRISH GULF,County,1976,11,14
13711,7,St Lawrence,Clare (Town),8 MI S OF COLTON,GLEASON ROAD,N BR GRASSE RIVER,County,2018,11,14
3934,9,Delaware,Colchester (Town),Colchester,Holiday Brook Road,Holiday Brook,County,2014,11,14
14471,6,Steuben,Lindley (Town),1.4 MI SW OF PRESHO,N GLENDENNING CRK RD,N. BR GLENDENNING CRK,Town,2016,11,14
6590,2,Herkimer,Frankfort (Town),.3 MI W JCT SH 5S & SH 17,171 171 23011045,MOYER CREEK,NYSDOT,1968,11,14
15265,9,Sullivan,Rockland (Town),.3 MI WEST OF ROSCOE,COUNTY ROAD 179A,BEAVERKILL RIVER,County,2014,11,14
4348,8,Dutchess,Clinton (Town),AT HIBERNIA,HIBERNIA ROAD,EAST BRANCH WAPPINGER CREEK,County,2016,11,14
13070,1,Saratoga,Greenfield (Town),.5 MI SW MIDDLE GROVE,CR21MIDDLE GRV RD,KAYADEROSSERAS CK,County,1930,11,14
7855,4,Monroe,Brighton (Town),.3MI NW OF 490I & CLOVRST,590 590 43013H01,490I490I43023002,NYSDOT,1990,11,14
15281,9,Sullivan,Rockland (Town),2.5 MI E EXIT 94 OF STE,HAZEL ROAD,WILLOWEMOC CREEK,County,1986,11,14
6068,2,Fulton,Stratford (Town),AT VILLAGE OF STRATFORD,PISECO ROAD,AYERS CREEK,Town,2006,11,14
2150,3,Cayuga,Victory (Town),2.7 MI SE JCT SH 370 & SH,370  370 31021057,LITTL SODUS CREEK,NYSDOT,1992,11,14
8739,10,Nassau,Hempstead (Town),4.4 MI E NYC LINE & SSP,EAGLE AVENUE,908M908M03011047,NYSDOT,1946,11,14
5266,5,Erie,Lackawanna (City),2.4 MI W EXIT 55 OF I90,RIDGE ROAD,CSX (& NS & BSOR),City,2010,11,14
5009,5,Erie,Cheektowaga (Town),IN BELLEVUE,ROWLEY ROAD,CAYUGA CREEK,County,1998,11,14
14646,10,Suffolk,Babylon (Town),2.2 MI W JCT SH 231 & SSP,LITTLE EAST NECK RD,908M908M07021040,NYSDOT,1959,11,14
14647,10,Suffolk,Babylon (Town),2.2 MI W JCT SH 231 & SSP,LITTLE EAST NECK RD,908M908M07021040,NYSDOT,1941,11,14
8444,2,Montgomery,Ames (Village),2.2 MI S JCT RTS 163 & 10,10  10 25031013,BRIMSTONE CREEK,NYSDOT,1994,11,14
7875,4,Monroe,Brighton (Town),TOWN OF BRIGHTON,EDGEWOOD AVENUE,ALLEN CREEK,County,2014,11,14
9507,2,Oneida,Barneveld (Village),AT BARNEVELD,BOON STREET,STEUBEN CREEK,Town,1915,11,14
672,6,Allegany,Scio (Town),3.8 MI E OF SCIO,PIXLEY HILL ROAD,VANDERMARK CREEK,Town,1974,11,14
4791,5,Erie,Boston (Town),2.4 MI SE JCT SH391&SH277,BOSTON STATE ROAD,ANTHONY GULF,County,1929,11,14
5002,5,Erie,Cheektowaga (Town),0.5 MI E JCT I90 & RT 240,HENRY ST,90IX,NYS Thruway Authority,1996,11,14
5415,5,Erie,Sardinia (Town),2.8 MI.NE OF EAST CONCORD,ALLEN RD,SPENCER BROOK,County,2014,11,14
11395,3,Oswego,Sandy Creek (Town),JCT SH 3 & JEFF CO LINE,3   3 34013320,SKINNER CREEK,NYSDOT,2002,11,14
3320,7,Clinton,Mooers (Town),1.3 MI NE JCT US 11 & SH,11  11 71081255,SPERRY BROOK,NYSDOT,1972,11,14
9336,5,Niagara,Niagara Falls (City),1.0 MI N JCT RT 190I& 182,190I190I54011036,LOCKPORT ROAD,NYSDOT,2012,11,14
14574,6,Steuben,West Union (Town),0.4 MI SW OF REXVILLE,248 248 64021060,BENNETT CREEK,NYSDOT,1926,11,14
15395,9,Tioga,Candor (Town),6.4 MI NE OF SPENCER,GRIDLEYVILLE X-RD,CATATONK CREEK,County,1965,11,14
5171,5,Erie,Evans (Town),2 MILES NORTH OF FARNHAM,LAKE SHORE ROAD,MUDDY CREEK,County,2001,11,14
5172,5,Erie,Evans (Town),1.75 MILES WEST OF ANGOLA,LAKE SHORE ROAD,DELAWARE CREEK,County,2006,11,14
16202,1,Warren,Johnsburg (Town),2 MI NE 13TH LAKE,13TH LAKE ROAD,THIRTEENTHLAKE BR,County,1966,11,14
8292,4,Monroe,Rochester (City),JCT RTE I390 & GENESEE R,390I390I43033000,GENESEE RIVER,NYSDOT,1981,11,14
845,11,Bronx,New York (City),0.2MI NW JCT BRPC&BPP,908A908AX1M11021,AMTRAK/CSXT/P&W,City,1940,11,14
6222,4,Genesee,Stafford (Town),JCT RTE 33 + BLACK CK,33  33 41023040,BLACK CREEK,NYSDOT,1934,11,14
2124,3,Cayuga,Sterling (Town),2.5 MI NNE OF RED CREEK,CRAINE ROAD,BLIND SODUS CREEK,Town,1998,11,14
14543,6,Steuben,Troupsburg (Town),3.4 MI W OF TROUPSBURG,MCALLISTER ROAD,YOUNG HICKORY CRK,Town,2012,11,14
15813,8,Ulster,Gardiner (Town),1.1 MI NE OF BRUYNSWICK,COUNTY ROAD 7,KLYNE KILL,County,2006,11,14
690,6,Allegany,Wellsville (Town),2 MI NE JCT SR19 & SR417,417  17 61031254,WIGHTMAN HOLLW CK,NYSDOT,2012,11,14
4951,5,Erie,Buffalo (City),1.2 MI SW JCT RT 16 & 62,STEVENSON STREET,CAZENOVIA CREEK,City,2000,11,14
14791,10,Suffolk,Islip (Town),.6 MI E JCT SH 231 & SH 2,27  27 07051071,UDALL RD - CR 82,NYSDOT,1972,11,14
692,6,Allegany,Wellsville (Town),0.2 MI SW OF ELM VALLEY,417  17 61031283,ELM VALLEY CREEK,NYSDOT,2014,11,14
463,6,Allegany,Belfast (Town),3.9 MI W OF BELFAST,CRAWFORD CREEK RD,CRAWFORD CREEK,Town,1959,11,14
5226,5,Erie,Hamburg (Town),0.6 MI W JCT RTS 20A + 20,951E951E53011001,RUSH CREEK,NYSDOT,1948,11,14
8291,4,Monroe,Rochester (City),JCT RTE I390 & GENESEE R,390I390I43033000,GENESEE RIVER,NYSDOT,1981,11,14
14790,10,Suffolk,Islandia (Village),2.1 KM E JCT RTS 454+495,OLD NICHOLS RD,495I495I07031153,NYSDOT,2002,11,14
10102,3,Onondaga,Elbridge (Town),AT HART LOT,CASE ROAD,SKANEATELES CREEK,County,1931,11,14
1438,9,Broome,Vestal (Town),JCT RTE 201+SUSQUEHANNA R,201 201 91011004,BOLAND DRIVE,NYSDOT,1954,11,14
5416,5,Erie,Sardinia (Town),2.4 MI. NE OF EAST CONCOR,ALLEN ROAD,SPENCER BROOK,County,2014,11,14
14820,10,Suffolk,Islip (Town),AT FIRE ISLAND INLET,908J908J07011024,GREAT SOUTH BAY,NYSDOT,1951,11,14
7802,2,Madison,Sullivan (Town),1 MI EAST OF CHITTENANGO,5   5 24091042,CANASERAGA CREEK,NYSDOT,2004,11,14
5733,1,Essex,Schroon (Town),I87 EXIT 28,87I 87I12111076,74  73 12011207,NYSDOT,1965,11,14
4897,5,Erie,Buffalo (City),0.2 mi So. of Bflo Skyway,5 5 53023023,Outer Harbor Drive,NYSDOT,2009,11,14
13566,6,Schuyler,Hector (Town),2.0 MI W OF PERRY CITY,STILLWELL ROAD,TAUGHANNOCK CREEK,County,2007,11,14
12315,11,Queens,,AT LA GUARDIA AIRPORT,GCP WESTBOUND TO DELTA,AIRPORT RDWYS,Port Authority of NY and NJ,2019,11,14
12525,1,Rensselaer,Schodack (Town),EXIT B1 OF NYS THRUWAY,90IX INT B1 RAMP,90IX WB,NYS Thruway Authority,2009,11,14
12561,1,Rensselaer,Stephentown (Town),3.3 MI N OF STEPHENTOWN,EAST ROAD C.R.33,KINDERHOOK CK,County,1935,11,14
16785,8,Westchester,Harrison (Village),.8 MI N OF MAMARONECK RYE,WEST STREET,MNRR NH LINE,Railroad,1887,11,14
3091,9,Chenango,Norwich (Town),2.4 MI S JCT RTS 8 + 23,8   8 92031127,WHITE STORE CREEK,NYSDOT,2015,11,14
16807,8,Westchester,Mamaroneck (Town),.4 MI N JCT SH 125 & US 1,125 125 87011004,MNRR NH LINE,NYSDOT,1886,11,14
12524,1,Rensselaer,Schodack (Town),EXIT B-1 OF NYS THRUWAY,90IX INT B1 RAMP,90IX EB,NYS Thruway Authority,2009,11,14
11870,11,Queens,New York (City),2.8 MI E I495+RTE 678,188TH STREET,495I495IX5M13100,NYSDOT,1958,11,14
13589,6,Schuyler,Odessa (Village),IN ODESSA,MILL STREET,DECKERTOWN CREEK,County,2013,11,14
15757,3,Tompkins,Ulysses (Town),2 MI SE OF TRUMANSBURG,HALSEYVILLE ROAD,TB TAUGHANNOCK CK,County,2007,11,14
3070,9,Chenango,New Berlin (Town),.2 MI S JCT SH 8 & SH 23,8   8 92031150,GREAT BROOK,NYSDOT,2015,11,14
10759,8,Orange,Greenwood Lake (Village),7.5M W.JCT RT 17A-210 &17,17A 17A83011172,GREENWOOD LAKE OUTLET,NYSDOT,1988,11,14
2855,6,Chemung,Horseheads (Town),0.4 MI W JCT RTE 13 & 17,86I  14 6201 3045,NEWTOWN CREEK,NYSDOT,2007,11,14
13911,7,St Lawrence,Potsdam (Town),4.5 MILES EAST OF CANTON,CR35 CRARY MLS RD,TRACY BROOK,County,1936,11,14
16569,4,Wayne,,21 21 37061072,21 21 37061072,Tributary of Red Creek,NYSDOT,1960,11,14
14876,10,Suffolk,Islip (Town),.7 MI E JCT SH 27 & SH454,NICOLLS ROAD SB,27  27 07051213,NYSDOT,1989,11,14
10938,8,Orange,Walden (Village),2.1 MI N JCT SH208 &SH17K,208 208 83011240,MIDDLETOWN & NJ R,NYSDOT,1950,11,14
13870,7,St Lawrence,Oswegatchie (Town),2.6 MI SE JCT RTS 68 + 37,68  68 75012030,TIBITTS CREEK,NYSDOT,2011,11,14
4896,5,Erie,Buffalo (City),1.9 M S. OF JCT I-190 & R,5 5 53023021,MULTI USE PATH,NYSDOT,2009,11,14
8617,2,Montgomery,Root (Town),.2 MI S JCT SH 5S & SH16,162 162 25021113,EX-NY WS & BUF RR,NYSDOT,1969,11,14
11767,8,Putnam,Philipstown (Town),5.0 MI NE OF COLD SPRING,MILL ROAD,CLOVE CREEK,County,2017,11,14
10923,8,Orange,Tuxedo (Town),2.5 mi S JCT I87 & CR 106,87IX,EAST VILLAGE ROAD,NYS Thruway Authority,2012,11,14
11250,3,Oswego,Hannibal (Town),2.8 MI SE OF HANNIBAL,TOWN GARAGE ROAD,NINE MILE CREEK,County,2007,11,14
13575,6,Schuyler,Montour (Town),1.3 MI S OF MONTOUR FALLS,SOUTH GENESEE RD,CATHARINE CREEK,Town,2011,11,14
2858,6,Chemung,Horseheads (Town),0.4 MI W JCT RTE 86I 13,86I 14 6201 3045,NEWTOWN CREEK,NYSDOT,2006,11,14
1385,9,Broome,Triangle (Town),0.1 MI WEST OF LISLE,UPPER LISLE ROAD,OTSELIC RIVER,County,1902,11,14
14874,10,Suffolk,Islip (Town),.7 MI E JCT SH 27 & SH454,NICOLLS ROAD NB,27  27 07051213,NYSDOT,1989,11,14
14735,10,Suffolk,Brookhaven (Town),9.5 MI E RTS 112+495,RYERSON AVE,495I495I07041342,NYSDOT,1970,11,14
12547,1,Rensselaer,Schodack (Town),4.2 MILES SE OF CASTLETON,SOUTH SCHODACK RD,CSX TRANSPRTATION,County,2005,11,14
243,1,Albany,Guilderland (Town),.8 MILE S JCT I87 & 910B,87I 87I11082000,CSX TRANS/ AMTRAK,NYSDOT,1959,11,14
16979,8,Westchester,North Castle (Town),3.7 MI N JCT SH 22 & I287,22  22 87034030,RYE LAKE OUTLET,NYSDOT,1910,11,14
14705,10,Suffolk,Brookhaven (Town),EXIT 70 OF I495,COUNTY ROUTE 111,495I495I07041347,NYSDOT,1970,11,14
5734,1,Essex,Schroon (Town),I87 EXIT 28,87I 87I12111076,74  73 12011208,NYSDOT,1965,11,14
2857,6,Chemung,Horseheads (Town),.4 MI W JCT SR 13 & SR 17,86I 14 6201 3045,NEWTOWN CREEK,NYSDOT,2005,11,14
10270,3,Onondaga,Salina (Town),.5 MI S JCT LEMOYNE + 90I,930A930A33012004,LEY CREEK,County,1950,11,14
4968,5,Erie,Cheektowaga (Town),0.7 MI S JCT RTS 240 +130,240 240 53011314,NORFOLK SOUTHERN,NYSDOT,1982,11,14
17404,4,Wyoming,Java (Town),1.4 MI S JCT SH98 & SH78,78  78 46011114,CATTARAUGUS CREEK,NYSDOT,2013,11,14
12319,11,Queens,,AT LA GUARDIA AIRPORT,ROADWAY TO TERMINAL B DEPARTURE AND ARRIVALS,TAXI ROAD,Port Authority of NY and NJ,2019,11,14
