,Region,County,Municipality,Location,Feature Carried,Feature Crossed,Owner,Year Built or Replaced,Month of inspection,Day of inspection
12160,11,Queens,New York (City),JCT.NASSAU + JFK EXPRWYS,FROM JFK EXPRWY,FROM NASSAU EXPWY,NYSDOT,1988,5,1
4531,8,Dutchess,Poughkeepsie (City),IN POUGHKEEPSIE,CATHERINE STREET,FALL KILL CREEK,City,1930,5,1
7368,7,Lewis,Greig (Town),1.9 MI SE OF GREIG,FISH CREEK ROAD,FISH CREEK,Town,1973,5,1
16567,4,Wayne,Wolcott (Town),7 MILES NORTH OF WALCOTT,LARKIN ROAD,RED CREEK,County,2004,5,1
4075,9,Delaware,Hancock (Town),IN ROCK VALLEY,COUNTY ROAD 28,BASKET BROOK,County,1987,5,1
148,1,Albany,Bethlehem (Town),JCT RTS 9W & 32,32   32 11041211,9W   9W11051114,NYSDOT,1963,5,1
17198,8,Westchester,White Plains (City),3.0 MI W OF PORT CHESTER,WESTCHESTER AVE E,MAMARONECK RIVER,County,1962,5,1
16565,4,Wayne,Wolcott (Town),3.2 MI NW OF RED CREEK,CHAPMANS CRNRS RD,RED CREEK,County,1940,5,1
17110,8,Westchester,Rye Brook (Village),80M SE OF LINCOLN AV &HRP,RAMP-F HRP XT 28,BLIND BROOK,NYSDOT,2000,5,1
15630,3,Tompkins,Enfield (Town),IN TREMAN PARK,PARK SERVICE ROAD,ENFIELD CREEK,Finger Lakes Parks and Recreation Commission,1930,5,1
6209,4,Genesee,Pembroke (Town),2.3 MILES SE OF CORFU,COHOCTON ROAD,MURDER CREEK,County,1966,5,1
3168,9,Chenango,Sherburne (Town),1.9 MI S JCT RTS 12 + 80,12  12 92023088,NEGRO HOLLOW,NYSDOT,1927,5,1
7654,4,Livingston,York (Town),1.9 MI.E.OF YORK,RIVER ROAD,BROWNS CREEK,Town,1978,5,1
11523,9,Otsego,Maryland (Town),2.8 MI W OF SCHENEVUS,88I 88I94063114,COUNTY ROAD 56,NYSDOT,1979,5,1
12196,11,Queens,New York (City),JCT NASSAU + JFK EXPRWYS,JFK EXPRESSWAY,NASSAU EXPRESSWAY,NYSDOT,1989,5,1
8485,2,Montgomery,Amsterdam (Town),.7 MI NE OF CRANESVILLE,CR2 CRANES HOLLOW ROAD,EVAS KILL,County,1900,5,1
13904,7,St Lawrence,Potsdam (Town),4.0 MI NW OF CRARY MILLS,AMES ROAD,TROUT BROOK,Town,1950,5,1
4918,5,Erie,Buffalo (City),.8 MI NE JCT SH198 & I190,GRANT STREET,198 198 53011008,NYSDOT,1960,5,1
7300,11,Kings,New York (City),W OF PROSPECT PARK,SEELEY STREET,PROSPECT AVENUE,City,1930,5,1
17063,8,Westchester,Port Chester (Village),PORT CHESTER-GREENWICH CT,MILL STREET,BYRAM RIVER,County,1993,5,1
14283,6,Steuben,Erwin (Town),1.5 MI SE JCT CO RD 417,MULHOLLAND ROAD,MULHOLLAND CREEK,Town,1991,5,1
8482,2,Montgomery,Amsterdam (Town),1.7 MI NE OF CRANESVILLE,CR2 CRANES HOLLOW RD,EVAS KILL,County,1900,5,1
6349,1,Greene,Durham (Town),2 MI SE OF EAST DURHAM,SUNSIDE ROAD,BOWERY CREEK,County,1967,5,1
2324,5,Chautauqua,Ellicott (Town),0.6 MI E FALCONER INT,86I 17 52111314,COUNTY ROAD 16,NYSDOT,1971,5,1
4585,8,Dutchess,Rhinebeck (Town),2.3 MI N OF STAATSBURG,COUNTY ROAD 85,LANDSMAN KILL,County,1939,5,1
15626,3,Tompkins,Enfield (Town),.1 MI E OF ENFIELD,E ENFIELD CTR RD,ENFIELD CREEK,County,1951,5,1
6190,4,Genesee,Oakfield (Town),4.2 MI NE OAKFIELD,FISHER ROAD,OAK ORCHARD CREEK,County,1930,5,1
3111,9,Chenango,Norwich (Town),0.6 MI SW OF WHITE STORE,WHITES STORE RD,TRIB WHITES STORE,Town,1870,5,1
15899,8,Ulster,Plattekill (Town),JCT I87 & RTS 44-55,87IX,US Route 44 and NY Route 55,NYS Thruway Authority,1954,5,1
17091,8,Westchester,Rye (City),2.9 MI NE MAMARONECK RYE,MANURSING ISL RD,PLAYLAND LAKE,County,1927,5,1
6024,2,Fulton,Johnstown (City),CITY OF JOHNSTOWN,N CHASE STREET,HALE CREEK,City,1926,5,1
7547,4,Livingston,Leicester (Town),0.5MI E JCT RTS 20A & 36,20A 20A42031042,BEARDS CREEK,NYSDOT,1982,5,2
10889,8,Orange,Newburgh (Town),.1 MI N JCT I87 & SH 52,87IX,ORANGE LAKE TRIBUTARY,NYS Thruway Authority,1953,5,2
10699,8,Orange,Crawford (Town),2.3 MI SE PINE BUSH,HILL ROAD,DWAAR KILL,County,1967,5,2
10998,8,Orange,Warwick (Town),.8 MILE SW OF PINE ISLAND,GLENWOOD ROAD,POCHUCK CREEK,County,1954,5,2
8094,4,Monroe,Hamlin (Town),1.9 MILES NW OF HILTON,HAMLIN PARMA T L RD,WEST CREEK,County,1960,5,2
13085,1,Saratoga,Halfmoon (Town),2.8 MI N JCT US9&NY146,USHERS ROAD,DWAAS KILL,County,1987,5,2
10982,8,Orange,Wallkill (Town),3.0 MI NW OF GOSHEN,Old East Main Street,TRIB WALLKILL RIV,Town,1957,5,2
8222,4,Monroe,Penfield (Town),IN ELLISON PARK,PARK ROAD,IRONDEQUOIT CREEK,County,1994,5,2
17496,6,Yates,Jerusalem (Town),0.4 MI E OF BRANCHPORT,54A 54A66021017,SUGAR CREEK,NYSDOT,1991,5,2
11843,11,Queens,New York (City),.8 MI S JCT GCP & C IS PK,25BX,907A907AX5M22117,City,1939,5,2
15846,8,Ulster,Kingston (City),0.4 MI SW JCT I-87 < 22,87IX,HURLEY AVE,NYS Thruway Authority,1953,5,2
13995,6,Steuben,Arkport (Village),W END OF ARKPORT,961F 70 64021026,MARSH DITCH,NYSDOT,1968,5,2
15188,9,Sullivan,Mamakating (Town),4.1 MI SE MOUNTAINDALE,RED HILL ROAD,SANDBURG CREEK,County,1998,5,2
15433,9,Tioga,Nichols (Town),JCT RTS 17 + 282,17  17 65063085,282 282 65011031,NYSDOT,1968,5,2
10864,8,Orange,Newburgh (City),IN NEWBURGH,DUPONT AVENUE,GIDNEYTOWN CREEK,City,1925,5,2
15621,3,Tompkins,Dryden (Village),.4 MI SW OF DRYDEN,MILL STREET,DRYDEN LAKE OUTLT,County,1930,5,2
4797,5,Erie,Boston (Town),.4 MILE WEST OF PATCHIN,PATCHIN ROAD,EIGHTEEN MILE CRK,County,1991,5,2
8254,4,Monroe,Pittsford (Town),490I WB JCT RT 31F PITFRD,490I490I43023032,31F 31F43011007,NYSDOT,1994,5,2
6900,7,Jefferson,Ellisburg (Town),10 MI N OF ELLISBURG,ELDORADO RD,LITTLE STONY CRK,County,1940,5,2
15432,9,Tioga,Nichols (Town),JCT RTS 17 + 282,17  17 65063085,282 282 65011031,NYSDOT,1968,5,2
7401,7,Lewis,Leyden (Town),2.1 MI SE CONSTABLEVILLE,COUNTY ROAD 50,OLMSTEAD BROOK,County,1940,5,2
5829,7,Franklin,Burke (Town),3 MI E OF MALONE,PANNUZIO ROAD,TROUT RIVER,County,1992,5,2
13388,9,Schoharie,Cobleskill (Village),VILLAGE OF COBLESKILL,SOUTH GRAND ST,COBLESKILL CREEK,County,1989,5,2
10667,8,Orange,Cornwall (Town),1.2 MI S JCT SH 94 & I87,87IX,ABAND. RR (NY ONT AND WEST),NYS Thruway Authority,1953,5,2
13994,6,Steuben,Arkport (Village),S END OF ARKPORT,36  36 64013043,LIMEKILN CREEK,NYSDOT,1967,5,2
4716,5,Erie,Amherst (Town),.3 MI NW JCT SH263 & CR87,CR87 HOPKINS RD,990I990I53011053,NYSDOT,1990,5,2
7999,4,Monroe,Gates (Town),2 MILES SW OF GATES,PIXLEY ROAD,LITTLE BLACK CREEK,County,1990,5,2
14000,6,Steuben,Avoca (Town),2.4 MI W JCT RTS 17 + 415,86I 17 64044177,CO RD 70A,NYSDOT,1970,5,2
15496,9,Tioga,Owego (Village),5.1 MI SW JCT SH17 & SH38,17  17 65063169,PUMPELLY CREEK,NYSDOT,1967,5,2
14001,6,Steuben,Avoca (Town),2.4 MI W JCT SR17 & SR415,86I 17 64044177,COUNTY ROAD 70A,NYSDOT,1970,5,2
5410,5,Erie,Sardinia (Town),5.0 MI E JCT RTS 39 + 219,39  39 53031208,OTIS CREEK,NYSDOT,2015,5,2
15495,9,Tioga,Owego (Village),5.1 MI SW JCT SH17 & SH38,17  17 65063169,PUMPELLY CREEK,NYSDOT,1967,5,2
13111,1,Saratoga,Mechanicville (City),CITY OF MECHANICVILLE,VIALL AVENUE,ANTHONY KILL,County,1946,5,2
9400,5,Niagara,Porter (Town),3.1 MI NE YOUNGSTOWN,957A 957A54014117,PARK-ENTRANCE RD,Niagara Frontier State Park Commission,1967,5,2
16643,8,Westchester,Cortlandt (Town),1 MI S OF WEST- PUTNAM CL,9   9 87034013,ANNSVILLE CREEK,NYSDOT,1950,5,2
5771,1,Essex,Willsboro (Town),.1 M EAST CR 57 INTER.,"CR 68, MTNVIEW DR",COLD BROOK,County,2013,5,2
14585,6,Steuben,Wheeler (Town),SW END OF WHEELER,53  53 64011046,TRIB FIVE MILE CK,NYSDOT,1959,5,2
9455,5,Niagara,Wheatfield (Town),1.8 MI S JCT RTS 429 & 31,429 429 54012033,BERGHOLTZ CREEK,NYSDOT,1997,5,2
5080,5,Erie,Concord (Town),2.3 MILES SE OF WYANDALE,CONCORD ROAD,SPOONER CREEK,County,1931,5,2
11518,9,Otsego,Laurens (Town),1.0 MI SW OF LAURENS,COUNTY ROAD 11,WHARTON CREEK,County,2004,5,2
2807,6,Chemung,Chemung (Town),2.0 MI N OF LOWMAN,CR42 HOFFMAN HOLL,TRIB BALDWIN CRK,County,1936,5,2
14658,10,Suffolk,Babylon (Village),JCT S H 109 & S H 27,COUNTY ROAD 50,CARLLS RIVER,County,2002,5,2
12419,1,Rensselaer,Pittstown (Town),2.5 MI SSE VALLEY FALLS,COUNTY ROAD 110,OTTER CREEK,County,1945,5,2
12421,1,Rensselaer,Pittstown (Town),3.1 MI N.OF PITTSTOWN,COUNTY ROAD 111,OTTER CREEK,County,1965,5,2
12426,1,Rensselaer,Pittstown (Town),0.3 MI.N.OF BOYNTONVILLE,GROVESIDE CR.109,SUNKAUISSIA CK,County,1938,5,2
9930,2,Oneida,Western (Town),N END DELTA RES & W'VILLE,STOKES-W'VILLE RD,MOHAWK RIVER,NYSDOT,2000,5,2
5772,1,Essex,Willsboro (Town),5 MI NE OF LEWIS,REBER VALLEY ROAD,N.BR BOUQUET RIVR,County,1998,5,2
7786,2,Madison,Oneida (City),1 MI SW SHERRILL RES.,CR34 PETERBORO RD,ONEIDA CREEK,County,1964,5,2
9995,3,Onondaga,Camillus (Village),IN CAMILLUS,NEW NORTH STREET,NINE MILE CREEK,County,1977,5,2
3828,3,Cortland,Truxton (Town),9.0 MI E OF HOMER,WEST CHENINGO RD,CHENINGO CREEK,Town,1970,5,2
10149,3,Onondaga,Geddes (Town),3MI SE OF EXIT 39 OF I-90,STATE FAIR BLVD,NINE MILE CREEK,County,1974,5,2
15031,9,Sullivan,Delaware (Town),1.6 MI N OF HORTONVILLE,HANKINS RD,CALKINS CREEK,County,1994,5,2
2810,6,Chemung,Chemung (Town),1.7 MI E OF LOWMAN,CR60,ROBERTS CREEK,County,1991,5,2
9466,5,Niagara,Wheatfield (Town),1.6 MI NW OF ST JOHNSBURG,ROHR STREET,BERGHOLTZ CREEK,County,2007,5,2
15034,9,Sullivan,Delaware (Town),2.0 MI N OF HORTONVILLE,ROBISCH HILL ROAD,N BR CALLICOON CK,County,1953,5,2
9816,2,Oneida,Utica (City),.25 MI E OF N-S ART & I90,8-12 NB TO 49 WB,90IX,NYSDOT,1989,5,2
5013,5,Erie,Cheektowaga (Town),2.5 MI SW OF DEPEW,TOWERS ROAD,SLATE BOTTOM CRK,Town,1965,5,2
11932,11,Queens,New York (City),.1 MI W JCT I278 & G C PK,44TH ST,278I278IX5M33041,City,1935,5,2
12206,11,Queens,New York (City),1.2 MI SE JCT I495 & I678,KISSENA BOULEVARD,495I 495IX5M14084,NYSDOT,1958,5,2
11972,11,Queens,New York (City),JCT I495+RTE 678,495I495IX5MR04C1,678I678IX5MR12E3,NYSDOT,1959,5,2
1416,9,Broome,Union (Town),0.1MI.S.INTER.RTES291&17C,RAMPRT201 TO 17C,RIVERSIDE DRIVE,NYSDOT,1986,5,2
15041,9,Sullivan,Fallsburg (Town),2.4 MI NE OF WOODBOURNE,42  42 96021249,UNNAMED STREAM,NYSDOT,1930,5,2
6347,1,Greene,Durham (Town),2 MI SW FREEHOLD,SUNSIDE ROAD,BOWERY CREEK,County,1974,5,2
5626,1,Essex,Keene (Town),3.4 MI. EAST OF RTE. 9N,MORRISON ROAD,STYLES BROOK,County,1996,5,2
3319,7,Clinton,Mooers (Town),2.9MI W JCT RTS 11 & 22,11  11 71081211,N BR GRT CHAZY RV,NYSDOT,1989,5,2
7567,4,Livingston,Livonia (Town),1 M NE OF HEMLOCK,BIG TREE ROAD,HEMLOCK OUTLET,County,1996,5,2
10874,8,Orange,Newburgh (Town),JCT RTS I84+17K,84I 84I83011341,17K 17K83011175,NYSDOT,1968,5,2
645,6,Allegany,Rushford (Town),1.6 MI NW OF RUSHFORD,BROOKSIDE ROAD,INDIAN CREEK,NYSDOT,1970,5,2
3325,7,Clinton,Mooers (Town),3.1 MI NW MOOERS,BUSH ROAD,ENGLISH RIVER,County,1997,5,2
8296,4,Monroe,Rochester (City),1.3MI E JCT RTS I490+ROL,490I490I43022010,GLIDE STREET,NYSDOT,1971,5,2
2145,3,Cayuga,Throop (Town),5MI NW OF AUBURN,TURNPIKE ROAD,CRANE BROOK,County,1940,5,2
353,6,Allegany,Alfred (Village),IN ALFRED,ELM STREET,TRB CANACADEA CRK,Village,1976,5,2
6128,4,Genesee,Bergen (Town),3.1 MILES NW OF BERGEN,WEST SWEDEN RD,BLACK CREEK TRIB.,County,2008,5,2
2286,5,Chautauqua,Ellery (Town),2.7 MI SE BEMUS POINT,86I 17 52111224,BELLVIEW ROAD,NYSDOT,1976,5,2
2285,5,Chautauqua,Ellery (Town),2.7 MI SE BEMUS POINT,86I 17 52111224,BELLVIEW ROAD,NYSDOT,1976,5,2
9723,2,Oneida,Rome (City),08MI W  JCT RTS 233+69,69  69 26023005,26  26 26051214,NYSDOT,2013,5,2
4223,9,Delaware,Sidney (Town),07 MI NE JCT RTS I-88+357,88I 88I93051023,OULEOUT CREEK,NYSDOT,1973,5,2
4224,9,Delaware,Sidney (Town),07 MI NE JCT RTS I-88+357,88I 88I93051023,OULEOUT CREEK,NYSDOT,1973,5,2
6388,1,Greene,Hunter (Town),2 MI E TANNERSVILLE,SUNSET PARK ROAD,KAATERSKILL CREEK,County,2018,5,2
5509,5,Erie,West Seneca (Town),1.0 MI N JCT I90 <RTE 400,90IX,Indian Church Rd.,NYS Thruway Authority,1956,5,2
6135,4,Genesee,Bethany (Town),1.7 MI SW OF EAST BETHANY,JERICO ROAD,BLACK CREEK,County,1949,5,2
13461,9,Schoharie,Richmondville (Town),0.5 Mi N of I88 & Rte. 7,Palmer Road,Cobleskill Creek,County,1950,5,2
10422,3,Onondaga,Van Buren (Town),JCT OF RTS I-690 SB + 31,690 690I33011061,31  31 33091116,NYSDOT,1969,5,2
10419,3,Onondaga,Van Buren (Town),JCT OF RTS I-690 NB + 31,690 690 33011061,31  31 33091116,NYSDOT,1969,5,2
6134,4,Genesee,Bethany (Town),9.0 MI SE OF BATAVIA,COUNTY PARK ROAD,BLACK CREEK,County,1980,5,2
13050,1,Saratoga,Day (Town),3 MI W OF CONKLINGVILLE,NORTH SHORE ROAD,PAUL CREEK,County,1992,5,2
13051,1,Saratoga,Day (Town),4.2 MI NE OF EDINBURG,NORTH SHORE ROAD,SAND CREEK,County,1995,5,2
13053,1,Saratoga,Day (Town),4 MI N EDINBURG,SAND LAKE ROAD,SAND CREEK,County,2001,5,2
4132,9,Delaware,Kortright (Town),AT N KORTRIGHT,NORTH ROAD,CENTER BROOK,County,1977,5,2
13434,9,Schoharie,Middleburgh (Town),5 MI SE OF MIDDLEBURG,HUNTERSLAND ROAD,LIT SCHOHARIE CRK,County,1962,5,2
10875,8,Orange,Newburgh (Town),JCT RTS I84+17K,84I 84I83011341,17K 17K83011175,NYSDOT,1968,5,2
58,1,Albany,Albany (City),JCT I87 OVER I90,910F910F11011007,FR I87 S TO I90 E,NYSDOT,1985,5,2
11694,9,Otsego,Worcester (Town),1.6 MI E OF WORCESTER,7   7 94033205,SMALL CREEK,NYSDOT,1940,5,2
8820,10,Nassau,Lawrence (Village),0.2 MI N ATLANT BCH BRDG,BEACH 2ND STREET,BANNISTER CREEK,County,1993,5,2
5645,1,Essex,Lewis (Town),2.5 m W Rte.9 & CR 12 int,CARLOTT ROAD,SPRUCE MILL BROOK,County,2013,5,2
13248,1,Schenectady,Duanesburg (Town),.4 MI.E JCT RTS 20 I88,RTE 7 & 20 CONN.,88I 88I16081088,NYSDOT,1981,5,2
10271,3,Onondaga,Salina (Town),.6 MI NE JCT RTS I-81 +11,AIRPORT ROAD (EB),81I 81I33033033,NYSDOT,1963,5,2
2648,5,Chautauqua,Stockton (Town),1.6 MI NW HAMLET STOCKTON,BEAR LAKE ROAD,TRIB BEAR CREEK,County,1935,5,2
6712,2,Herkimer,Ohio (Town),1.0 MI NE GRAY,TEA CUP STREET,MILL CREEK,Town,1920,5,2
12522,1,Rensselaer,Schodack (Town),2.3 MI SW CASTLETON,90IX EB,MUITZES KILL,NYS Thruway Authority,1958,5,2
9347,5,Niagara,Niagara Falls (City),1.5 MI E JCT RT 951A&190I,951A951A54011015,87TH STREET,NYSDOT,1970,5,2
2570,5,Chautauqua,Portland (Town),1.6 MILES NW OF BROCTON,5   5 52011184,SLIPPERY ROCK CRK,NYSDOT,1991,5,2
17481,6,Yates,Barrington (Town),1.9 MI.NE JCT RT230,HALEY RD,BIG STREAM,County,1985,5,2
2569,5,Chautauqua,Portland (Town),2.2 MI SW JCT RTS 5 + 380,5   5 52011175,CORELL CREEK,NYSDOT,2009,5,2
13941,7,St Lawrence,Russell (Town),LOCATED IN DE GRASSE,COUNTY ROAD 27,S BR GRASSE RIVER,County,1952,5,2
2571,5,Chautauqua,Portland (Town),.7 MI NE JCT SH 5 & SH380,5   5 52011204,LAKE ERIE PK ROAD,NYSDOT,1930,5,2
9484,2,Oneida,Annsville (Town),7.4 MI SE JCT SH13 & SH69,69   69 26021141,E BRANCH FISH CRK,NYSDOT,2003,5,2
6118,4,Genesee,Batavia (Town),.6 MI E OF EAST PEMBROKE,POWERS ROAD,TONAWANDA CREEK,County,1987,5,2
17181,8,Westchester,White Plains (City),HRP NB OFF RAMP TO MAMARO,HRP NBRAMP-MAM AV,MAMARONECK RIVER,NYSDOT,1987,5,3
8386,4,Monroe,Rush (Town),2 MILES South OF THRUWAY,390I390I43031058,RUSH-HEN.TN LN RD,NYSDOT,1977,5,3
1590,5,Cattaraugus,Coldspring (Town),EXIT 17 OF I86,86I 17 51121100,950A950A51011128,NYSDOT,1971,5,3
11758,8,Putnam,Philipstown (Town),3.5 MI S JCT US 9 & SH301,9   9 84041046,PHILIPSE BRIDGE ROAD,NYSDOT,2000,5,3
5603,1,Essex,Keene (Town),RT 73 2.2 MI S KEENE V.,73  73 12011448,BEEDE BROOK,NYSDOT,2016,5,3
7094,11,Kings,New York (City),JCT RT 27 & I278,27  27 X2M24002,3RD AVENUE,NYSDOT,1998,5,3
14254,6,Steuben,Dansville (Town),4.5 MI SW OF PERKINSVILLE,POAGS HOLE RD,CANASERAGA CREEK,Town,1996,5,3
8387,4,Monroe,Rush (Town),2 MILES South OF THRUWAY,390I390I43031058,RUSH-HEN.TN LN RD,NYSDOT,1977,5,3
16661,8,Westchester,Croton-On-Hudson (Village),0.8 MI S JCT RTS 9+129,9   9 87032158,9A  9A87032185,NYSDOT,1964,5,3
5605,1,Essex,Keene (Town),N END KEENE VALLEY,73  73 12011474,JOHNS BROOK,NYSDOT,2016,5,3
2773,6,Chemung,Catlin (Town),2.8 MI SW OF PINE VALLEY,MARY ROAD,SING SING CREEK,County,1999,5,3
8069,4,Monroe,Greece (Town),1.6 MI N OF NORTH GREECE,NORTH GREECE ROAD,NORTHRUP CREEK,County,1956,5,3
5936,7,Franklin,Moira (Town),1.3MI N ALBURG,ELMER ROAD,LAWRENCE BROOK,County,1983,5,3
12932,8,Rockland,Ramapo (Town),3.1 MI E JCT RTS I87<202,COLLEGE ROAD CR81,87IX,NYS Thruway Authority,1956,5,3
17521,6,Yates,Potter (Town),5.2 MI.W OF PENN YAN,OLD COUNTY ROAD,SUGAR CREEK,County,1973,5,3
12485,1,Rensselaer,Schaghticoke (Town),10 MI SW SCHAGHTICOKE,BUTTERMILK FLS RD,TOMHANNOCK CREEK,Town,1984,5,3
15221,9,Sullivan,Neversink (Town),2.5 MI W OF GRAHAMSVILLE,KELLY ROAD,CHESTNUT CREEK,County,1979,5,3
12056,11,Queens,New York (City),JCT GCP+CROSS ISLAND PKWY,907M907MX5C13D03,907A907AX5MR20F2,NYSDOT,1972,5,3
5611,1,Essex,Keene (Town),0.5 MI NE OF KEENE VALLEY,BEEDE LANE,EAST BRANCH AUSABLE R,County,1980,5,3
3679,3,Cortland,Cortland (City),CITY OF CORTLAND,FLORAL AVE,DRY CREEK,City,1935,5,3
1591,5,Cattaraugus,Coldspring (Town),EXIT 17 OF I86,86I 17 51121100,950A950A51011128,NYSDOT,1971,5,3
8079,4,Monroe,Greece (Town),2.5 MI E OF NORTH GREECE,WYE BRIDGE ROAD,ROUND POND CREEK,Town,1975,5,3
7093,11,Kings,New York (City),.1 MI SE JCT I278+27,27  27 X2M14002,4TH AVENUE,NYSDOT,1955,5,3
5602,1,Essex,Keene (Town),RT 73 2.5 MI S KEENE V.,73  73 12011445,BEEDE  BROOK,NYSDOT,2016,5,3
15039,9,Sullivan,Delaware (Town),3.2 MI SW JEFFERSONVILLE,WINKLESTERN LANE,E BR CALLICOON CK,County,2012,5,3
6356,1,Greene,Greenville (Town),HAMLET OF FREEHOLD,SCHOHARIE TURNPKE,BASIC CREEK,County,2003,5,3
12274,11,Queens,New York (City),JCT GCP+ROUTE 678,UNION TURNPIKE,907M 907MX5M13079,NYSDOT,1953,5,3
9639,2,Oneida,Marcy (Town),.75 MI W N.S.ART,Ramp to NY49 E&,90IX,NYSDOT,1989,5,3
1825,5,Cattaraugus,Little Valley (Town),2.0 MI S. RTE 242 OVERLAP,353 353 51012031,WHIG STREET CRK,NYSDOT,1941,5,3
298,1,Albany,Rensselaerville (Town),0.1 MI SE JCT RT 81 & 145,81  81 11011001,CATSKILL CREEK,NYSDOT,1977,5,3
11211,4,Orleans,Yates (Town),0.25 MI. NORTH OF RTE 18,MORRISON ROAD,MARSH CREEK,County,1987,5,3
16727,8,Westchester,Greenburgh (Town),0.6MI N INT 287I & SBSP,987F987F87012057,PAYNE ST,NYSDOT,2017,5,3
17500,6,Yates,Jerusalem (Town),5.0 MI W OF PENN YAN,EAST SHERMAN HOLL,SUGAR CREEK,County,1991,5,3
16726,8,Westchester,Greenburgh (Town),0.6MI N INT 287I & SBSP,987F987F87012057,PAYNE ST,NYSDOT,1981,5,3
1827,5,Cattaraugus,Little Valley (Town),1.1 MI S RTE 242 OVERLAP,353 353 51012041,LITTLE VALLEY CRK,NYSDOT,1941,5,3
7147,11,Kings,New York (City),.1 MI E I278+BKLYN BR,278I278IX2M24083,WASHINGTON ST,City,1956,5,3
7127,11,Kings,New York (City),0.1 MI E JCT I278 & BK BR,278I278IX2M23083,WASHINGTON ST,City,1956,5,3
11192,4,Orleans,Ridgeway (Town),1.1 MI EAST OAK ORCHARD,KNOWLESVILLE ROAD,TRIB OAK ORCHARD,County,1988,5,3
13137,1,Saratoga,Northumberland (Town),.5 MI NW JCT SH 32 & SH 5,WILTN GANSEVRT RD,SNOOK KILL,County,1969,5,3
10673,8,Orange,Cornwall (Town),2.9 MI S JCT RTS 94 & I87,CR-79,87IX,NYS Thruway Authority,1953,5,3
910,11,Bronx,New York (City),AT MELROSE,EAST 149TH STREET,METRO NO COMMUTER,City,1906,5,3
8478,2,Montgomery,Amsterdam (Town),.9 MI NE OF CRANESVILLE,CR2 CRANES HOLLOW RD,EVAS KILL,County,1900,5,3
2323,5,Chautauqua,Ellicott (Town),0.6 MI E FALCONER INT,86I 17 52111314,COUNTY ROAD 16,NYSDOT,1971,5,3
8914,10,Nassau,Oyster Bay (Town),.7 MI N JCT SH 24 & SH135,CENTRAL AVENUE,135 135 03011063 SB,NYSDOT,1962,5,3
14070,6,Steuben,Bath (Town),3.1 MI NE OF TOWLESVILLE,COCHRANE ROAD,CAMPBELL CREEK,Town,1993,5,3
12539,1,Rensselaer,Schodack (Town),1.7 MI S JCT RT I90 & 150,MAPLE HILL ROAD,90I 90I 14022098,NYSDOT,1974,5,3
9722,2,Oneida,Rome (City),0.8 MI W JCT RTS 233 & 69,69  69 26023002,365 365 26011128,NYSDOT,2013,5,3
9703,2,Oneida,Rome (City),.6 MI W JCT SH233 & SH 69,26  26 26051216,365 365 26011130,NYSDOT,2013,5,3
3556,8,Columbia,Gallatin (Town),0.7 MI E OF MT ROSS,COUNTY ROAD 50,HAMM BROOK,County,1991,5,3
15580,3,Tompkins,Caroline (Town),1 MI SOUTH OF BESEMER,MIDDAUGH ROAD,SIXMILE CREEK,County,1978,5,3
7290,11,Kings,New York (City),4.4 MILE SW I678&BELTPKWY,PENNSYLVANIA AVE,907C907CX2M13153,City,1941,5,3
59,1,Albany,Albany (City),JCT I87 OVER I90,910F910F11011007,FR I87 S TO I90 E,NYSDOT,1986,5,3
9090,11,New York,New York (City),79 ST BOAT BASIN,GARAGE RAMP TO 79,SB HHP RAMP TO 79,City,1935,5,3
12100,11,Queens,New York (City),1 MI NW JCT I278 & SH 25A,ASTORIA BOULEVARD,278I278IX5M34039,City,1941,5,3
8824,10,Nassau,Long Beach (City),AT LONG BEACH,EAST PINE STREET,SARAZEN CANAL,City,1968,5,3
14092,6,Steuben,Bath (Town),1.7 MI SE OF KANONA,SPAULDING ROAD,HARRISBURG HOL CK,Town,1997,5,3
11146,4,Orleans,Kendall (Town),INT EB LOSP+RTE 272,947A947A45011125,272 272 45011074,NYSDOT,1971,5,3
14084,6,Steuben,Bath (Town),2.7 MI SE OF BATH,EAGLE VALLEY ROAD,STOCKING CREEK,Town,1998,5,3
11145,4,Orleans,Kendall (Town),INT WB LOSP+RTE 272,947A947A45011125,272 272 45011074,NYSDOT,1971,5,3
7965,4,Monroe,Gates (Town),.7 MI S JCT SH 251 & SH33,386 251 43011008,LITTLE BLACK CREEK,County,2018,5,4
7950,4,Monroe,Fairport (Village),.2 MI S JCT SH31F & CR 50,31F  31F43011049,CSX TRANS/AMTRAK,County,1984,5,4
4864,5,Erie,Buffalo (City),2.5 MI NW JCT I190 < 198,190IX,HERTEL AVE,NYS Thruway Authority,1957,5,4
9188,11,New York,New York (City),IN MANHATTAN,WEST 46TH STREET,AMTRK W.SIDE CONN,City,1934,5,4
7133,11,Kings,New York (City),.6 MI SE I278+BKLYN BR,278I278IX2M23088,NASSAU STREET,City,1956,5,4
618,6,Allegany,Independence (Town),1.0 MI E OF HALLSPORT,248 248 61011050,CHRISTN HOLLOW CR,NYSDOT,1976,5,4
9187,11,New York,New York (City),IN SW MANHATTAN,WEST 45TH STREET,AMTRK W.SIDE CONN,City,1934,5,4
16152,8,Ulster,,0.9 mi SW Woodlin Valley,Pantherkill Road,Panther Kill,Town,2017,5,4
