,Region,County,Municipality,Location,Feature Carried,Feature Crossed,Owner,Year Built or Replaced,Month of inspection,Day of inspection
323,1,Albany,Voorheesville (Village),0.1 M SW JCT RT 85A & 156,85A 85A11011030,VLY CREEK,NYSDOT,1998,7,5
12544,1,Rensselaer,Schodack (Town),.5 MI S OF CSTON ON SH 9J,SCHODACK ISLD ACC,CSX RR / AMTRAK,State - Other,2002,7,5
10096,3,Onondaga,East Syracuse (Village),.1 MI SE JCT SH290 &SH635,BURNET AVENUE,CLARK STREET,Village,1976,7,5
12176,11,Queens,New York (City),.3 MI SE GCP + I678-KEW G,HOOVER AVE,678I678IX5M11038,NYSDOT,2014,7,5
324,1,Albany,Voorheesville (Village),0.4 E JCT RTS 85A & 156,85A 85A11011035,VLY CREEK,NYSDOT,1998,7,5
2910,6,Chemung,Southport (Town),2.0 MI ON SEELEY CATON RD,CR78 SAGETOWN RD,ROBBIN RUN,County,1973,7,5
2903,6,Chemung,Southport (Town),1.0 MI E OF SEELEY CREEK,CR27 BIRD CREEK R,BIRD CREEK,County,1991,7,5
17329,8,Westchester,Yorktown (Town),IN YORKTOWN,EAST MAIN STREET,SHRUB OAK BROOK,Town,1999,7,5
15150,9,Sullivan,Liberty (Town),IN PARKSVILLE,MAIN STREET,LITTLE  BEAVER KILL,County,1912,7,5
245,1,Albany,Guilderland (Town),.2 MI W JCT RTS 146 & 158,146 146 11021097,BLACK CREEK,NYSDOT,1994,7,5
11154,4,Orleans,Lyndonville (Village),1.8MI S JCT RTS 63 + 18,63  63 45051140,JOHNSON CREEK,NYSDOT,1920,7,5
15133,9,Sullivan,Liberty (Town),0.5 NE OF PARKSVILLE,COOLEY ROAD,LITTLE BEAVER KILL,County,1996,7,5
16857,8,Westchester,Mount Pleasant (Town),JCT RTE 100+SBP,100 100 87014056,987F 987F87012080,NYSDOT,1972,7,5
502,6,Allegany,Burns (Town),2.0 MI S OF CANASERAGA,NORTH HILL ROAD,SOUTH VALLEY CRK,Town,1992,7,5
17524,6,Yates,Rushville (Village),IN RUSHVILLE,WATER STREET,WEST RIVER,County,1986,7,5
13052,1,Saratoga,Day (Town),5.6 MI S WEST MT.,S. SHORE RD CR 7,DALY CREEK,County,2009,7,5
17140,8,Westchester,Somers (Town),JCT RTS 100+202+22,202 202 87043175,EAST BRANCH CROTON RIVER,NYSDOT,1928,7,5
17236,8,Westchester,Yonkers (City),1.7 MI SW OF TUCKAHOE,987F RAMP-TKAHOE,GRASSY SPRAIN BK,NYSDOT,1962,7,5
781,11,Bronx,New York (City),JCT I95 & I878 & I78,95I 95IX1M22048,908AX,NYSDOT,1971,7,5
17011,8,Westchester,North Salem (Town),5.4 MI E OF CROTON FALLS,NORTON LANE,TITICUS RIVER,Town,1955,7,5
15127,9,Sullivan,Liberty (Town),1.6 MI W OF PARKSVILLE,BENTON HOLLOW RD,BENTON HOLLOW BRK,County,1994,7,5
7251,11,Kings,New York (City),AT BOROUGH PARK,FORT HAMILTON,NYCTA,City,1984,7,5
6320,1,Greene,Coxsackie (Town),5 MI NW VILLAGE COXSACKIE,KNG HLL ERLTON RD,COB CREEK,County,2008,7,5
17234,8,Westchester,Yonkers (City),1.6 MI W OF TUCKAHOE,987F NB OFF RAMP,GRASSY SPRAIN BROOK,NYSDOT,1970,7,5
284,1,Albany,New Scotland (Town),1.3 MI SW JCT RT 85A &156,85A 85A11011022,VLY CREEK,NYSDOT,2004,7,5
751,11,Bronx,New York (City),87IX OVER ABANDONED SUBWY,87I 87IX1M11024,ABANDONED SUBWAY,NYSDOT,1932,7,5
17510,6,Yates,Milo (Town),3.0 MI.EAST OF PENN YAN,COUNTY ROAD 9,KEUKA LAKE OUTLET,County,1985,7,5
11521,9,Otsego,Maryland (Town),.5 MI W OF SCHENEVUS,7   7 94033128,ELK CREEK,NYSDOT,1994,7,5
13057,1,Saratoga,Edinburg (Town),6 MI SE EDINBURGH,FOX HILL ROAD,HANS CREEK,County,2004,7,5
6325,1,Greene,Coxsackie (Town),2 MI SW HAMLET OF EARLTON,SCHOHARIE TURNPKE,POTIC CREEK,County,1998,7,5
6309,1,Greene,Coxsackie (Town),0.7 MI S JCT RTS 9W & 81,9W  9W13041167,CLIMAX BROOK,NYSDOT,1996,7,5
4487,8,Dutchess,North East (Town),.1 MI N RT82A,COUNTY ROAD 83,BEAN RIVER,County,1982,7,5
4471,8,Dutchess,Milan (Town),0.3 MI S OF JACKSON CORS,COUNTY ROAD 51,ROELIFF JANSEN KL,County,2017,7,5
9054,11,New York,New York (City),US 9 OVER 95I,BROADWAY,95I 95I04011008,Port Authority of NY and NJ,1960,7,5
6398,1,Greene,Jewett (Town),0.6 MI NW EAST JEWETT,COUNTY ROAD 23C,EAST KILL FEEDER,County,2001,7,5
4484,8,Dutchess,North East (Town),1.1 MI NW OF SHEKOMEKO,COUNTY ROAD 59,TRIBUTARY TO BEAN RIVER,County,1980,7,5
12277,11,Queens,New York (City),.1 MI W BCIP & UNION TPKE,UNION TURNPIKE,CREEDMOOR HOSP RD,City,1935,7,5
9173,11,New York,New York (City),IN WEST MANHATTAN,WEST 35TH STREET,495IX,Port Authority of NY and NJ,1956,7,5
4311,8,Dutchess,Amenia (Town),1.8 MI SW OF S.AMENIA,COUNTY ROAD 105,TEN MILE RIVER,County,1939,7,5
7253,11,Kings,New York (City),AT BOROUGH PARK,FOURTH AVENUE,NYCTA BMT YARD TK,Transit Authority,1930,7,5
4388,8,Dutchess,East Fishkill (Town),JCT TSP & RTE 82,987G987G82031097,82  82 82011079,NYSDOT,1938,7,5
4609,8,Dutchess,Union Vale (Town),1.2 MI SW OF CLOVE,COUNTY ROAD 21,FISHKILL CREEK,County,1939,7,6
272,1,Albany,Knox (Town),1.3 MILES NORTH OF BERNE,PLEASANT VLLEY RD,TRB BEAVERDAM CRK,County,2007,7,6
8103,4,Monroe,Hamlin (Town),1.5 MI E OF HAMLIN,WILER ROAD,WEST CREEK,Town,1934,7,6
7695,2,Madison,Chittenango (Village),IN CHITTENANGO,TUSCARORA ROAD,CHITTENANGO CREEK,County,1965,7,6
13460,9,Schoharie,Richmondville (Town),1.8 MI NE OF RICHMONDVLLE,PODPADIC ROAD,COBLESKILL CREEK,County,1978,7,6
13459,9,Schoharie,Richmondville (Town),2.0 MI SW OF COBLESKILL,PATRICK ROAD,WEST CREEK,County,1974,7,6
17161,8,Westchester,White Plains (City),1.3 MI W JCT RTE I287+HRP,684I684I87011001,MAMARONECK RIVER,NYSDOT,1969,7,6
16914,8,Westchester,Mount Vernon (City),1.0 MI NW OF PELHAM,907K WARTBURG CON,HUTCHINSON BLVD.,NYSDOT,1947,7,6
7750,2,Madison,Lebanon (Town),JCT MIDDLEPORT RDAND RT12,CR77 MIDDLEPORT RD,PAYNE BRK,County,1935,7,6
7245,11,Kings,New York (City),ERSKINE ST OVER SHORE PKY,ERSKINE STREET,9076907CSHORE PKY,City,2002,7,6
17208,8,Westchester,Yonkers (City),JCT OF RTS CCP & BRP,907G to 907K EB,BROAD STREET,NYSDOT,1970,7,6
7096,11,Kings,New York (City),AT NEW UTRECHT,11TH AVENUE,NYCTA SEA BEACH,City,1906,7,6
15209,9,Sullivan,Neversink (Town),0.7 MI S OF CLARYVILLE,CLARYVILLE ROAD,BUNGALOW BROOK,County,1939,7,6
15210,9,Sullivan,Neversink (Town),1.9 MI S OF CLARYVILLE,CLARYVILLE ROAD,TRIBUTARY NEVERSINK RIVER,County,1939,7,6
12607,11,Richmond,New York (City),JCT I278+W SHORE EXPY,278I278IX6M14013,FOREST AVE,NYSDOT,1963,7,6
12543,1,Rensselaer,Schodack (Town),2.3 MI SW CASTLETON,Route 912M,MUITZES KILL,NYS Thruway Authority,1998,7,6
5389,5,Erie,Orchard Park (Town),3.5 MI N JCT RTS 219 +277,COUNTY PARK RD,277 277 53011033,NYSDOT,1964,7,6
10127,3,Onondaga,Geddes (Town),I-690 EB + NINE MI CREEK,690I690I33011023,NINE MILE CREEK,NYSDOT,1975,7,6
17219,8,Westchester,Yonkers (City),JCT OF RTS CCP & BRP,907K EB to907G SB,BROAD STREET,NYSDOT,1970,7,6
4623,8,Dutchess,Wappinger (Town),IN THE TOWN OF WAPPINGER,MONTFORT ROAD,SPROUT CREEK,County,1995,7,6
8433,4,Monroe,Wheatland (Town),0.5 MI W OF MUMFORD,GEORGE STREET,Spring Creek Branch 2,County,1912,7,6
15599,3,Tompkins,Dryden (Town),1 MI NE OF FREEVILLE,FALL CREEK ROAD,FALL CREEK,County,1965,7,6
10128,3,Onondaga,Geddes (Town),I-690 WB + NINE MI CREEK,690I690I33011023,NINE MILE CREEK,NYSDOT,1975,7,6
1633,5,Cattaraugus,Dayton (Town),2.5 MI N JCT RTS 62 + 322,62   62 51021128,JOHNSON CREEK,NYSDOT,2004,7,6
788,11,Bronx,New York (City),JCT I87+I95,95I 95IX1MRO1G5,87I 87IX1M11035,NYSDOT,1964,7,7
976,11,Bronx,New York (City),.4 MI E I87+I95,JESUP AVENUE,95I 95IX1M21005,NYSDOT,1964,7,7
1040,11,Bronx,New York (City),1.4 MI NE H.HUDSON BR+9A,WEST 246TH STREET,907V 907VXIM21012,City,1938,7,8
10188,3,Onondaga,Manlius (Town),2 MI E INTERCHANGE 34A,90IX  EB,LIMESTONE CREEK,NYS Thruway Authority,1950,7,8
13293,1,Schenectady,Rotterdam (Town),IN PINE GROVE,406 406 16011028,NORMANS KILL,NYSDOT,1946,7,8
14319,6,Steuben,Greenwood (Town),0.7 MI E OF GREENWOOD,COUNTY ROAD 126,WOODWARD HLLW CRK,County,1989,7,8
11542,9,Otsego,Middlefield (Town),1.5 MI NE OF COOPERSTOWN,HADE HOLLOW ROAD,RED CREEK,Town,1930,7,8
17438,4,Wyoming,Pike (Town),2 MI NW OF PIKE,HARDYS ROAD,TROUT BROOK,County,1997,7,8
102,1,Albany,Albany (City),.2 MI W OF EXIT 24 TOLL,RAMP INT 24 EB OFF,90IXWB,NYS Thruway Authority,1987,7,8
16233,1,Warren,Lake George (Town),JCT RTES 9N & I87,87I 87I17101102,9N  9N17021111,NYSDOT,1963,7,8
16232,1,Warren,Lake George (Town),JCT RTES 9N & I87,87I 87I17101102,9N  9N17021110,NYSDOT,1963,7,8
13265,1,Schenectady,Princetown (Town),3.1MI W.INT.RTES 337 & 7,7   7 16051115,BONNY BROOK,NYSDOT,1987,7,8
8555,2,Montgomery,Glen (Town),3.3 MI E JCT RTS 30A& 161,161 161 25011037,SCHOHARIE CREEK,NYSDOT,1997,7,8
14653,10,Suffolk,Babylon (Town),IN BABYLON,WELLWOOD AVENUE,27  27 07051024,NYSDOT,2017,7,8
2452,5,Chautauqua,Jamestown (City),TEFANY AVE BOUND TOWN LNS,TIFFANY AVE.,CHADAKOIN RIVER,County,1990,7,8
13861,7,St Lawrence,Norfolk (Town),2.5 MI NW OF BROOKDALE,VAN KENNEN RD,PLUM BROOK,County,1981,7,8
2364,5,Chautauqua,Falconer (Village),AT FALCONER; FALCONER ST,FALCONER STREET,MOON BROOK,County,1948,7,8
6702,2,Herkimer,Ohio (Town),2.8 MILES NORTH OF GRAY,CR4 GRAY WILMURT RD,MOUNTS CREEK,County,1985,7,8
11060,8,Orange,Woodbury (Town),0.2 MI N JCT RTS I87 & 32,87IX,WOODBURY CREEK,NYS Thruway Authority,1953,7,8
2689,5,Chautauqua,Westfield (Town),2.6 MI NE JCT RTS 5 + 17,5    5 52011126,BOURNES CREEK,NYSDOT,1954,7,8
4612,8,Dutchess,Union Vale (Town),0.7 MI W OF VERBANK,VERBANK VILLAGE ROAD,SPROUT CREEK,County,1938,7,8
6064,2,Fulton,Stratford (Town),5.5 MI NW OF LASSELLVILLE,COUNTY ROAD 119,SPRITE CREEK,County,1964,7,8
14950,10,Suffolk,Southampton (Town),SH 27 - 3.3MI W OF TUCKAH,27  27 07051516,CR 39 - NORTH RD,NYSDOT,1959,7,8
9852,2,Oneida,Vernon (Town),04MI N  JCT RTS 365+365A,365 365 26011013,SCONONDOA CREEK,NYSDOT,1947,7,8
6703,2,Herkimer,Ohio (Town),1.1 MILES NORTH OF GRAY,CR4 GRAY WILMURT RD,N BR BLACK CREEK,County,1985,7,8
11544,9,Otsego,Middlefield (Town),1.0 MI E OF COOPERSTOWN,PINK STREET,RED CREEK,Town,1900,7,8
14042,6,Steuben,Avoca (Town),2.5 MILE WEST OF WALLACE,COUNTY ROAD 6,NEILS CREEK,County,1985,7,8
7606,4,Livingston,Ossian (Town),1 MI SW OF OSSIAN CENTER,LINZY ROAD,SUGAR CREEK,County,2001,7,8
7603,4,Livingston,Ossian (Town),1.7 MI SE OF OSSIAN,BLANK HILL ROAD,SUGAR CREEK,County,1999,7,8
9379,5,Niagara,Pendleton (Town),2.6 MI SW PENDLETON CTR.,BEAR RIDGE ROAD,TRB TONAWANDA CRK,County,1982,7,8
11938,11,Queens,New York (City),.7 MI SE JCT I278 & I495,495I 495IX5C14A0,495I495IX5M13029,NYSDOT,1955,7,8
7608,4,Livingston,Ossian (Town),1.3 MI SW OF OSSIAN CTR.,LINZY ROAD,SUGAR CREEK,County,1956,7,8
11224,3,Oswego,Constantia (Town),4.5 MILES N OF CONSTANTIA,GAYVILLE ROAD,SCRIBA CREEK,County,2003,7,8
11628,9,Otsego,Otsego (Town),2.5 MI NW COOPERSTOWN,28  28 94033236,FLY CREEK,NYSDOT,1930,7,8
14039,6,Steuben,Avoca (Town),3.1 MILES WEST OF WALLACE,COUNTY ROAD 6,NEILS CREEK,County,1988,7,8
8249,4,Monroe,Pittsford (Town),RTE.65(CLOVER ST) & CANAL,65  65 43031114,ERIE CANAL,NYSDOT,1961,7,8
11225,3,Oswego,Constantia (Town),AT CONSTANTIA,GAYVILLE ROAD,SCRIBA CREEK,County,1950,7,8
6482,2,Hamilton,Benson (Town),2.4 MILES EAST OF BENSON,STORER ROAD,N BR W STONY CRK,County,1899,7,8
4417,8,Dutchess,Fishkill (Town),1.0 MI W JCT RTS I84+9,84I 84I82021050,FISHKILL CREEK,NYSDOT,1963,7,8
17384,4,Wyoming,Covington (Town),2.60 MILES NE OF WYOMING,WYOMING ROAD,PEARL CREEK,County,1993,7,8
11669,9,Otsego,Springfield (Town),5 MI N OF COOPERSTOWN,GLIMMRGLASS PK RD,SHADOW BROOK,Central NY State Park Commission,1966,7,8
10809,8,Orange,Monroe (Town),JCT RTS 208+17 INT 130,208 208 83011059,17  17 83101221,NYSDOT,1956,7,8
9417,5,Niagara,Royalton (Town),1.7 MI SOUTH OF DYSINGER,BLOCK CHURCH ROAD,MUD CREEK,County,1983,7,9
12542,1,Rensselaer,Schodack (Town),2.9 MI NW CASTLETON,OLD POST ROAD,MOORDENER KILL,Town,1985,7,9
11638,9,Otsego,Otsego (Town),2.0 MI NE OF OAKSVILLE,STONE HOUSE ROAD,FLY CREEK,Town,2008,7,9
153,1,Albany,Bethlehem (Town),Exit 22 of 87IX,87IX (NB),RAMP INT 22,NYS Thruway Authority,1954,7,9
4325,8,Dutchess,Beacon (City),IN THE CITY OF BEACON,EAST  MAIN STREET,FISHKILL  CREEK,City,1911,7,9
3173,9,Chenango,Sherburne (Town),.4 MI N JCT SH 12 & SH12B,12 12 92023120,HANDSOME BROOK,NYSDOT,2002,7,9
6909,7,Jefferson,Ellisburg (Town),4 MI SE OF ELLISBURG,MCDONALD HILL RD.,LINDSEY CREEK,County,1940,7,9
13073,1,Saratoga,Hadley (Town),JCT RT 9N & HUDSON RIVER,9N  9N15012179,HUDSON RIVER,NYSDOT,2012,7,9
14970,10,Suffolk,Southold (Town),SH 25 - .6 MI E OF E MARI,25  25 07041697,DAM POND CHANNEL,NYSDOT,1991,7,9
15055,9,Sullivan,Fallsburg (Town),0.2 MI S OF HURLEYVILLE,LOCH SHELDRAKE ROAD,TRIBUTARY EAST MONGAUP RIVER,County,1994,7,9
3187,9,Chenango,Sherburne (Village),.1 MI NW JCT SH 12B & SH,12B 12B92011001,HANDSOME BROOK,NYSDOT,1957,7,9
12456,1,Rensselaer,Rensselaer (City),CITY OF RENSS -HIGH ST,HIGH STREET,MILL CREEK,City,1997,7,9
154,1,Albany,Bethlehem (Town),EXIT 22 OF I90,87IX (SB),RAMP INT 22,NYS Thruway Authority,1954,7,9
4833,5,Erie,Buffalo (City),4.7 MI NE JCT SH 33 & SH5,33  33 53011057,62  62 53033073,NYSDOT,1966,7,9
17480,6,Yates,Barrington (Town),1.0 MI W OF DUNDEE,GIBSON ROAD,TRIB BIG STREAM,County,1926,7,9
17483,6,Yates,Barrington (Town),2.5 MI W OF DUNDEE,RAY CROSBY ROAD,BIG STREAM,County,1991,7,9
12537,1,Rensselaer,Schodack (Town),0.2M S CR7&RT150 E SCHODK,CR7,MOORDENER KILL,County,1990,7,9
11283,3,Oswego,Mexico (Town),0.6 MI N JCT RTS 11 & 69,11  11 34041132,CSX TRANSPRTATION,NYSDOT,1994,7,9
366,6,Allegany,Almond (Town),1.1 MI SW OF ALMOND,86I 17 61032327,KARR VALLEY CRK,NYSDOT,1973,7,9
849,11,Bronx,New York (City),.8 M N JCT I87&MOSHOLU PK,908F908FX1M11030,ABANDONED NYCRR,City,1939,7,9
13268,1,Schenectady,Princetown (Town),0.3 MI SW JCT RTS I88 & 7,88I 88I16081121,NORMANS KILL,NYSDOT,1980,7,9
2057,3,Cayuga,Genoa (Town),2.4 MI E JCT SH90 & SH34B,90  90 31021177,LITT SALMON CREEK,NYSDOT,2010,7,9
12498,1,Rensselaer,Schodack (Town),0.4 MI W JCT RTS 20 & 203,20  20 14212106,VALATIEKILL CREEK,NYSDOT,2000,7,9
3360,7,Clinton,Plattsburgh (City),IN PLATTSBURGH,22 X,SARANAC RIVER,City,1994,7,9
10469,4,Ontario,Canandaigua (Town),1.8MI E JCT RTS 5+20 + 64,ROUTE 5,SCHAFFER CREEK,NYSDOT,1970,7,9
4246,9,Delaware,Sidney (Village),JCT SH 8 & SUSQUEHANNA RV,8   8 93011233,SUSQUEHANNA RIVER,NYSDOT,1977,7,9
2029,3,Cayuga,Aurora (Village),8.9 MI S JCT SH90 & SH326,90  90 31021273,PAINES CREEK,NYSDOT,2010,7,9
3358,7,Clinton,Peru (Town),.1MI S JCT RTE9+ CAMP RD,NYSDEC CMPSITE RD,LITTLE AUSABLE RI,NYS Dept of Environmental Conservation,1963,7,9
13269,1,Schenectady,Princetown (Town),0.3 MI SW JCT RTS I88 & 7,88I 88I16081122,NORMANS KILL,NYSDOT,1980,7,9
17390,4,Wyoming,Eagle (Town),0.2 MI SW BLISS,EXCHANGE ST,WISCOY CREEK,County,1973,7,9
17439,4,Wyoming,Pike (Town),3.8 MI SW OF PORTAGEVILLE,OVERHOLT ROAD,EAST KOY CREEK,County,1968,7,9
17349,4,Wyoming,Arcade (Village),0.1M W OF JCT RTS 39 & 98,98  39 46051021,CLEAR CREEK,NYSDOT,1990,7,9
3367,7,Clinton,Plattsburgh (Town),2 MI OF SO PLATTSBURG,9   9 71141066,SALMON RIVER,NYSDOT,1930,7,9
15042,9,Sullivan,Fallsburg (Town),AT MOUNTAIN DALE,CHURCH ROAD,SANDBURG CREEK,County,1929,7,9
4979,5,Erie,Cheektowaga (Town),2.2 MI N JCT I90 <RTE 130,90IX,GALLERIA DRIVE,NYS Thruway Authority,1950,7,9
16951,8,Westchester,New Rochelle (City),JCT RTE 125+HRP,125 125 87011030,907W 907W87011067,NYSDOT,1926,7,9
338,1,Albany,Westerlo (Town),3 MI W HAMLET OF WESTERLO,CR312,HANNACROIS CREEK,County,2009,7,9
8521,2,Montgomery,Florida (Town),2.5 MI SE JCT RTS 30 &161,30  30 25041027,SO CHUCTANUNDA CK,NYSDOT,1999,7,9
2306,5,Chautauqua,Ellery (Town),1 MILE N OF MAPLE SPRINGS,WEAVER ROAD,TRB CHAUTAUQUA LK,County,1942,7,9
455,6,Allegany,Belfast (Town),0.4 MI N JCT RTS 19 & 305,19  19 61011284,BLACK CREEK,NYSDOT,1991,7,9
3870,9,Delaware,Andes (Town),5 MILES SOUTH OF ANDES,TREMPER KILL ROAD,TREMPER KILL,County,1952,7,9
8637,2,Montgomery,St. Johnsville (Town),AT ST. JOHNSVILLE,CR59 CLAY HILL ROAD,CRUM CREEK,County,1936,7,9
3864,9,Delaware,Andes (Town),BRACE HOLLOW X FALL CLOVE,BRACE HOLLOW ROAD,FALL CLOVE BROOK,County,1987,7,9
16331,1,Washington,Fort Ann (Town),1.3 MI NNW FORT ANN,GOODMAN ROAD,HALFWAY CREEK,County,1957,7,9
17164,8,Westchester,White Plains (City),0.1 MI S JCT RTS BRP+287,907GX,BRONX RIVER,County,1923,7,9
10189,3,Onondaga,Manlius (Town),1.8 MI E EXIT 34A ON I90,90IX  WB,BUTTERNUT CREEK,NYS Thruway Authority,1950,7,9
456,6,Allegany,Belfast (Town),2.5 MI NE OF BLACK CK,305 305 61021212,MICHAEL CREEK,NYSDOT,1990,7,9
13583,6,Schuyler,Montour Falls (Village),IN MONTOUR FALLS,N GENESEE STREET,SHEQUAGA CREEK,State - Other,1954,7,9
2573,5,Chautauqua,Portland (Town),4.6 MI NE JCT NY 5 + 394,5    5 52011146,OPIE CREEK,NYSDOT,2003,7,9
4064,9,Delaware,Hancock (Town),0.6 MI S OF PEAKVILLE,BURNWOOD ROAD,TROUT BROOK,County,2009,7,9
4581,8,Dutchess,Rhinebeck (Town),JCT RTS 9G+308,9G  9G82013164,308 308 82011041,NYSDOT,1938,7,9
4557,8,Dutchess,Poughkeepsie (Town),1.6 MI N of JCT RTS. 9 &,9,Pedestrian Underpass,NYSDOT,2011,7,9
11815,8,Putnam,Southeast (Town),1.9 MI NE OF CROTON FALLS,RESERVOIR ROAD,E BR CROTON RIVER,"NYC Dept of Water Supply, Gas and Electric",1910,7,9
309,1,Albany,Rensselaerville (Town),3 MI S OF RENSSELAERVILLE,COUNTY ROAD 357,TENMILE CREEK,County,1952,7,9
8272,4,Monroe,Riga (Town),2.1 MI W JCT I490EB&SH259,ATTRIDGE ROAD,490I490I43021072,NYSDOT,1963,7,9
8611,2,Montgomery,Palatine (Town),2.7 MI NW OF STONE ARABIA,WAGNERS HOLLOW RD,CAROGA CREEK,County,1950,7,9
12898,8,Rockland,Orangetown (Town),.5 MI S JCT PIP & SH 340,OAK TREE ROAD,987C 987C85011005,Palisades Interstate Park Commission,1954,7,9
17187,8,Westchester,White Plains (City),CITY OF WHITE PLAINS,RAMP 907G,BRONX RIVER,County,1981,7,9
5747,1,Essex,St. Armand (Town),IN BLOOMINGDALE,OREGON PLAINS RD,LYONS BROOK,County,1950,7,9
12654,11,Richmond,New York (City),BAYONNE BR OVR KIL VN KUL,440 X,KILL VAN KULL,Port Authority of NY and NJ,1931,7,9
4844,5,Erie,Buffalo (City),0.9 MI E JCT RTS I190< 16,190IX,BAILEY AVE. (US 6,NYS Thruway Authority,1957,7,9
12216,11,Queens,New York (City),.6 MI E I495+RTE 678,MAIN STREET,495I495IX5M13079,NYSDOT,1958,7,9
2175,5,Chautauqua,Busti (Town),0.8 MI NW OF LAKEWOOD,LAKESIDE DRIVE,VUKOTE CANAL,County,1987,7,9
440,6,Allegany,Angelica (Town),2.7 MI NW OF BELMONT,COUNTY ROAD 20,GENESEE RIVER,County,1959,7,9
17147,8,Westchester,Tarrytown (Village),N END VIL OF TARRYTOWN,MAIN & RIVER STS,OTHER,Village,1925,7,9
9687,2,Oneida,Paris (Town),6.7MI S JCT.RTES 8+12,8   8 26071088,SAUQUOIT CREEK,NYSDOT,1969,7,9
3649,8,Columbia,Taghkanic (Town),JCT RTE 82+TSP,82  82 81021134,987G 987G81041075,NYSDOT,1952,7,9
2174,5,Chautauqua,Busti (Town),1.1 MI NW OF LAKEWOOD,LAKESIDE DRIVE,VUKOTE CANAL,County,1987,7,9
5218,5,Erie,Hamburg (Town),0.3M NE JCT RTS 5 & 75,75   75 53011205,FOSTER BROOK,NYSDOT,1994,7,9
15425,9,Tioga,Nichols (Town),2.9 MI NE JCT RTS 17 + 34,17  17 65063033,SUSQUEHANNA RIVER,NYSDOT,1973,7,9
4504,8,Dutchess,Pine Plains (Town),AT MT. ROSS,COUNTY ROAD 50,ROELIFF JANSEN KILL,County,1936,7,9
16004,8,Ulster,Shandaken (Town),AT MOUNT TREMPER,CR 40,BEAVER KILL,County,1991,7,9
11695,9,Otsego,Worcester (Town),1 MI W OF EAST WORCESTER,7   7 94033225,W HILL ROAD CREEK,NYSDOT,1940,7,9
4465,8,Dutchess,La Grange (Town),0.9MI S OF FREEDOM PLAINS,TODD HILL ROAD,SPROUT CREEK,County,1981,7,9
746,11,Bronx,New York (City),JCT US1+HUTCHINSON RIVER,1 X,PINKNEY AV-233ST,City,1965,7,9
6730,2,Herkimer,Salisbury (Town),1.3 MI N OF DOLGEVILLE,CR164 HOPSON ROAD,SPRUCE CREEK,County,1926,7,9
15108,9,Sullivan,Liberty (Town),56 MI W JCT RTS 52 + 17,52  52 96011252,KROM HOLLOW,NYSDOT,1953,7,9
6728,2,Herkimer,Salisbury (Town),.9 MI NW OF STRATFORD,BINGHAM MILL ROAD,TRAMMEL CREEK,Town,1982,7,9
11696,9,Otsego,Worcester (Town),AT EAST WORCESTER,7   7 94033234,OAK CREEK,NYSDOT,1940,7,9
14523,6,Steuben,South Corning (Village),1.0 MI S OF CORNING,225 225 64011056,UNKNOWN CREEK,NYSDOT,1976,7,9
14036,6,Steuben,Avoca (Town),1.6 MI SE OF WALLACE,COUNTY ROAD 105,TENMILE CREEK,County,1964,7,9
15974,8,Ulster,Shandaken (Town),1.5 MI S JCT SH28 & SH212,28  28 86012180,LITT BEAVER KILL,NYSDOT,1966,7,9
1560,5,Cattaraugus,Ashford (Town),JCT RTE 219 + CATTA CR,CASCADE RD/MILLER,CATTARAUGUS CREEK,County,2017,7,9
6633,2,Herkimer,Herkimer (Village),.3 MI W JCT SH 5 & SH 28,5   5 23111123,WEST CANADA CREEK,NYSDOT,1997,7,9
14396,6,Steuben,Hornellsville (Town),2.5 MI S OF ARKPORT,COUNTY ROAD 66,CANISTEO RIVER,County,1956,7,9
15452,9,Tioga,Nichols (Town),1.9 MI E OF TIOGA CENTER,SMITH CREEK ROAD,SMITH CREEK,County,1986,7,9
15534,9,Tioga,Tioga (Town),0.5 MI N TIOGA CENTER,ALLYN ROAD,PIPE CREEK,County,1987,7,9
15721,3,Tompkins,Newfield (Town),0.6 MI NE 13 +SCHUYLER CL,13  13 36031006,PONY HOLLOW CREEK,NYSDOT,1960,7,9
10851,8,Orange,New Windsor (Town),JCT OF RTS 94 & I-87,87IX,NY-94,NYS Thruway Authority,1953,7,9
14942,10,Suffolk,Southampton (Town),.7 MI W JCT SH 24 & SH 27,27  27 07051487,BELLOWS POND ROAD,NYSDOT,1973,7,9
15444,9,Tioga,Nichols (Town),5.1 MI NE JCT SH17 &SH282,17  17 65063135,SMITH CREEK,NYSDOT,1968,7,9
3541,8,Columbia,Copake (Town),0.4 MI S OF CRARYVILLE,COUNTY ROAD 7,TAGHKANIC CREEK,County,1949,7,9
14943,10,Suffolk,Southampton (Town),.7 MI W JCT SH 24 & SH 27,27  27 07051487,BELLOWS POND ROAD,NYSDOT,1973,7,9
5221,5,Erie,Hamburg (Town),1.9 MI NORTH OF INT 57,90IX  WB,RUSH CREEK,NYS Thruway Authority,1956,7,9
4161,9,Delaware,Middletown (Town),0.3 MI SW MARGARETVILLE,28  28 93021603,HUCKLEBERRY BROOK,NYSDOT,1969,7,9
4365,8,Dutchess,Dover (Town),0.3MI NE DOVER PLAINS,MILL STREET,TEN MILE RIVER,County,1986,7,9
15722,3,Tompkins,Newfield (Town),.2 MI NE JCT SH13 & CR135,13  13 36031008,TRIB PONY HOLLOW CREEK,NYSDOT,1959,7,9
