,Region,County,Municipality,Location,Feature Carried,Feature Crossed,Owner,Year Built or Replaced,Month of inspection,Day of inspection
14076,6,Steuben,Bath (Town),3 MI SE OF TOWLESVILLE,COUNTY ROAD 14,MAXWELL CREEK,County,1998,9,5
6324,1,Greene,Coxsackie (Town),2 MI SW COXSACKIE,POTIC CREEK ROAD,COB CREEK,County,1969,9,5
15046,9,Sullivan,Fallsburg (Town),1 MILE SE OF MOUNTAINDALE,COUNTY ROAD 55,SANDBURG CREEK,County,2006,9,5
10927,8,Orange,Tuxedo (Town),2.3 MI S OF HARRIMAN,ARDEN ROAD,RAMAPO RIVER,County,1930,9,5
3411,7,Clinton,Schuyler Falls (Town),CONNERS RD AND SALMON RVR,CONNERS ROAD,SALMON RIVER,County,2002,9,5
5529,5,Erie,Williamsville (Village),IN WILLIAMSVLLE-N OF SH 5,GLEN AVENUE,ELLICOTT CREEK,County,2006,9,5
7288,11,Kings,New York (City),AT BOROUGH PARK,OCEAN PARKWAY,LIRR BAY-RIDGE,City,1894,9,5
4659,5,Erie,Alden (Town),1.8 MI SE JCT US20 &SH358,THREE ROD ROAD,CAYUGA CREEK,County,1960,9,5
2313,5,Chautauqua,Ellicott (Town),0.8 MI N JCT RTS 60 + 17,60  60 52013010,MOON BROOK,NYSDOT,1946,9,5
5765,1,Essex,Westport (Town),3 MI SE OF ELIZABETHTOWN,MEIGSVILLE ROAD,BLACK RIVER,County,2016,9,5
450,6,Allegany,Angelica (Village),6.9 MI NE JCT RTS 17 + 19,OLEAN ST (CR 20),86I 17 61032182,NYSDOT,1973,9,5
9495,2,Oneida,Annsville (Town),0.5 MI NORTH OF TABERG,MAIN STREET,FURNACE CREEK,Town,1929,9,5
610,6,Allegany,Hume (Town),0.9 MI E OF FILLMORE,CR 27B,RUSH CREEK,County,1983,9,5
5767,1,Essex,Westport (Town),2 MI N OF WESTPORT,MORRISONS ROAD,BOQUET RIVER,County,1999,9,5
451,6,Allegany,Angelica (Village),6.9 MI NE JCT RTS 17 + 19,OLEAN ST (CR 20),86I 17 61032182,NYSDOT,1973,9,5
15528,9,Tioga,Spencer (Village),IN SPENCER,OWEGO STREET,CATATONK CREEK,Town,1904,9,5
12920,8,Rockland,Ramapo (Town),.2 MI W JCT SH59 & SH306,59  59 85011060,Metro North Railroad Abandoned,NYSDOT,2006,9,5
15057,9,Sullivan,Fallsburg (Town),.8 MI SE OF MOUNTAINDALE,MOUNTAINDALE ROAD,SANDBURG CREEK,County,2004,9,5
15049,9,Sullivan,Fallsburg (Town),1.8 MI NW OF GLEN WILD,GREY ROAD,NEVERSINK RIVER,County,2010,9,5
11335,3,Oswego,Oswego (Town),2 MILES SW OF OSWEGO,RATHBURN ROAD,ABANDONED RAILROAD,Town,1979,9,5
13671,3,Seneca,Waterloo (Village),.1 MI S JCT SH 96 & SH 5,96  96 35031296,RACEWAY,NYSDOT,1915,9,5
15942,8,Ulster,Rosendale (Town),3.3 MI S OF KINGSTON,CR 28,87IX,NYS Thruway Authority,1953,9,5
8828,10,Nassau,Mineola (Village),AT MINEOLA BOULEVARD,MINEOLA BLVD,FRONT STREET,County,2003,9,5
3655,8,Columbia,Taghkanic (Town),1.1 MI SE OF PHILMONT,COUNTY ROAD 11,WEST CREEK,County,1967,9,5
604,6,Allegany,Hume (Town),2.3 MI SE OF FILLMORE,BOTSFORD HOLLOW R,RUSH CREEK,Town,1986,9,5
14095,6,Steuben,Bath (Town),2.7 MI E OF TOWLESVILLE,TURNPIKE ROAD,CAMPBELL CREEK,Town,2002,9,5
6395,1,Greene,Jewett (Town),2 MI SE HMLT JEWETT CENTR,CARR ROAD,SCHOHARIE CREEK,County,2015,9,5
16243,1,Warren,Lake Luzerne (Town),RTE 9N IN LAKE LUZERNE,9N  9N17021013,LAKE LUZERNE OUTLET,NYSDOT,1932,9,5
14682,10,Suffolk,Brookhaven (Town),4.3 MI W JT RTS 495I &112,495I495I07041195,HOLBROOK ROAD,NYSDOT,1998,9,5
12360,1,Rensselaer,East Nassau (Village),0.1 MI E OF HOAG CORNERS,DUNHAM HOLLOW RD,TSATSAWASSA CREEK,County,1990,9,5
16249,1,Warren,Queensbury (Town),4.8 MI NE JCT RTES 9 & 9L,9L  9L17011125,INLET TO DUNHAMS BAY,NYSDOT,1931,9,5
14993,9,Sullivan,Bethel (Town),0.4 MI S OF SWAN LAKE,SWAN LAKE ROAD,W BR MONGAUP RVR,County,1985,9,5
5165,5,Erie,Evans (Town),3.5 MILES NE OF ANGOLA,DELAMATER ROAD,LITTLE SISTER CRK,County,1991,9,5
15753,3,Tompkins,Ulysses (Town),1.5 MI S OF TRUMANSBURG,COUNTY ROAD 146,TAUGHANNOCK CREEK,County,1915,9,5
14681,10,Suffolk,Brookhaven (Town),4.3 MI W JT RTS 495I &112,495I495I07041195,HOLBROOK ROAD,NYSDOT,1998,9,5
5633,1,Essex,Keeseville (Village),VILLAGE OF KEESEVILLE,RIVER STREET,AUSABLE RIVER,County,1878,9,5
13497,9,Schoharie,Sharon (Town),2 MI N OF SEWARD,CR40 - ENGLEVILLE RD,WEST CREEK,County,1929,9,5
16949,8,Westchester,New Castle (Town),2 MILES NW OF MOUNT KISCO,COUNTY ROAD 1323,KISCO RIVER,"NYC Dept of Water Supply, Gas and Electric",1904,9,5
13544,6,Schuyler,Hector (Town),NORTH END OF PERRY CITY,227 227 36021004,SPRING BROOK,NYSDOT,2005,9,5
13542,6,Schuyler,Hector (Town),0.1 MI E JCT RTS 79 & 228,79  79 63061010,TAUGHANNOCK CREEK,NYSDOT,1995,9,5
13548,6,Schuyler,Hector (Town),0.3 MI N OF HECTOR,414 414 63031179,SAWMILL CREEK,NYSDOT,1953,9,5
10053,3,Onondaga,De Witt (Town),.4 MI SW JCT I481 & S.H.5,481I481I33012041,BUTTERNUT CREEK,NYSDOT,1963,9,5
9548,2,Oneida,Camden (Village),01MI W JCT RTS 13+69,69  69 26021065,W BR FISH CREEK,NYSDOT,1931,9,5
9531,2,Oneida,Boonville (Village),01MI N  JCT RTS 12D+12,12D 12D26011000,BARGE CANAL FEED,NYSDOT,1932,9,5
5784,1,Essex,,1.9 MILES N. RTE. 73,"CR 21, RIVER ROAD",ROARING BROOK,County,2015,9,5
5783,1,Essex,,3 MILES N. RTE. 73,"CR 21, RIVER ROAD",HOLCOMB POND BROOK,County,2015,9,5
8270,4,Monroe,Riga (Town),0.2MI E JCT RTS I490EB+36,490I490I43021052,BLACK CREEK,NYSDOT,1964,9,5
4914,5,Erie,Buffalo (City),.9 MI W JCT I190 & SEN ST,ELK STREET,NS & CSX Railroad,City,1970,9,5
5781,1,Essex,,0.2 MILES S. RTE. 86,ALGONQUIN DRIVE,OUTLET BROOK,County,2015,9,5
8692,10,Nassau,Hempstead (Town),AT FREEPORT-S OF SSP,908E908E03011049,EAST MEADOW POND,NYSDOT,1935,9,5
7933,4,Monroe,Clarkson (Town),1.4MI W JCT RTS 104 + 19,104 104 43031024,MOORMAN CREEK,NYSDOT,1933,9,5
6523,2,Hamilton,Long Lake (Town),3 MILES SOUTH OF SH 28,SAGAMORE LAKE RD,RAQUETTE LK S IN,NYS Dept of Environmental Conservation,1996,9,5
8694,10,Nassau,Hempstead (Town),AT FREEPORT-S OF SSP,908E908E03011064,EAST MEADOW BROOK,NYSDOT,1963,9,5
5575,1,Essex,Elizabethtown (Town),1.5 MI N OF ELIZBETHTOWN,HURRICANE ROAD,JACKSON BROOK,County,1930,9,5
17066,8,Westchester,Pound Ridge (Town),7.7 MI SE CROTON FALLS,RESERVATION ROAD,CROSS RIVER,County,1950,9,5
6524,2,Hamilton,Long Lake (Town),3.5 MI SO OF RTE 28,SAGAMORE LAKE RD,SAGAMORE LK OUTL,NYS Dept of Environmental Conservation,1996,9,5
12473,1,Rensselaer,Sand Lake (Town),1.9 MI.SW.OF SAND LAKE,GARNER ROAD,WYNANTS  KILL,Town,1950,9,5
12740,11,Richmond,New York (City),IN ROSEBANK,WEST FINGERBOARD,SIRT SOUTH SHORE,Metropolitan Transportation Authority,1932,9,5
8271,4,Monroe,Riga (Town),0.2MI E JCT RTS I490WB+36,490I490I43021052,BLACK CREEK,NYSDOT,1964,9,5
4027,9,Delaware,Hamden (Town),IN DE LANCEY,COUNTY ROAD 2,BAGLEY BROOK,County,2009,9,5
6408,1,Greene,Lexington (Town),JCT SH 42 & SCHOHARIE CRK,42  42 13041081,SCHOHARIE CREEK,NYSDOT,1930,9,5
16806,8,Westchester,Lewisboro (Town),6.5 MI SE CROTON FALLS,STONE HILL ROAD,CROSS RIVER,County,1950,9,5
13665,3,Seneca,Tyre (Town),I90 EXIT 41 RAMP BRIDGE,EXIT 41 RAMP,90IX,NYS Thruway Authority,1953,9,5
10264,3,Onondaga,Salina (Town),.5 MI SE OF EXIT 25 - I81,7TH NORTH STREET,LEY CREEK,County,1993,9,5
12145,11,Queens,New York (City),Flushing Meadow Park,FLUSHING MDOW PK,TIDE GATE DAM,City,1963,9,5
17356,4,Wyoming,Attica (Town),3.2 MILES SW OF ATTICA,COTTON HILL ROAD,TONAWANDA CREEK,County,1937,9,5
4468,8,Dutchess,Milan (Town),1 MILE W JCT SH 199 & TSP,199 199 82021123,WARNER CREEK,NYSDOT,1949,9,5
3913,9,Delaware,Colchester (Town),2 MI NW OF DOWNSVILLE,COUNTY ROAD 26,TELFORD HLLOW BRK,County,2015,9,5
17465,4,Wyoming,Warsaw (Village),1.5 MILES NORTH OF WARSAW,BUFFALO ROAD,OATKA CREEK,County,2001,9,5
4346,8,Dutchess,Clinton (Town),4.4 MI NW OF MC INTYRE,COUNTY ROAD 19,TRICKLE CREEK,County,1960,9,5
12126,11,Queens,New York (City),RAMP ATTACH TO 55123D SN3,CROSS BAY BR EXIT,JAMAICA BAY,MTA Bridges and Tunnels (aka TBTA),1967,9,5
5073,5,Erie,Concord (Town),7.4MI N JCT.RTES 219 & 39,219  219 53121098,BROWN HILL ROAD,NYSDOT,1981,9,5
13364,9,Schoharie,Carlisle (Town),5.5 MI NW OF ESPERANCE,DIBBLE HOLLOW RD,FLY CREEK,County,1935,9,5
10489,4,Ontario,Geneva (City),.1 MI E JCT SH5/US20&SH14,5   5 44054012,NOR SO/FINGER LKS,NYSDOT,1952,9,5
7925,4,Monroe,Chili (Town),0.5 MI SE OF WEST CHILI,UNION STREET,BLACK CREEK,County,2011,9,5
8487,2,Montgomery,Amsterdam (Town),NE COR CITY OF AMSTERDAM,CRESCENT AVENUE,CHUCTANUNDA CREEK,City,1950,9,5
3621,8,Columbia,Livingston (Town),2.5 MI NW OF LIVINGSTON,WATER STREET,TAGHKANIC CREEK,County,1953,9,5
4430,8,Dutchess,Hyde Park (Town),0.5 MI W OF HYDE PARK,DOCK STREET,CRUM ELBOW CREEK,National Park Service,1900,9,6
15579,3,Tompkins,Caroline (Town),2.8 MI W SLATERVLLE SPNGS,HARFORD ROAD,W BR OWEGO CREEK,County,1977,9,6
12882,8,Rockland,Orangetown (Town),2.8 MI N JCT PIP+RTE 303,987C 987C85011053,HACKENSACK RIVER,Palisades Interstate Park Commission,1956,9,6
5116,5,Erie,Eden (Town),2.7 MI. NE OF INT.57A,90IX (WB),Shadagee Road (CR,NYS Thruway Authority,1957,9,6
8991,11,New York,New York (City),IN WEST MANHATTAN,11TH AVENUE,AMTRAK W SIDE CON,City,1936,9,6
5115,5,Erie,Eden (Town),2.7 MI. NE OF INT.57A,90IX (EB),Shadagee Road (CR 476),NYS Thruway Authority,1957,9,6
4266,9,Delaware,Tompkins (Town),4 MI S Jct SH 10 & 268,268 268 93011055,Cadosia Creek.,NYSDOT,2007,9,6
3420,7,Clinton,Schuyler Falls (Town),2.3 MI SW OF PLATTSBURGH,TURNPKE EXTENSION,SARANAC RIVER,County,2004,9,6
7810,2,Madison,Sullivan (Town),1.3 MI E OF CHITTENANGO C,BRIDGEPORT-KIRKVILLE ROAD,90IX,NYS Thruway Authority,1953,9,6
7833,2,Madison,Wampsville (Village),1 MI W OF CANASTOTA,NORTH COURT ST,CSX TRANS/ AMTRAK,County,2015,9,6
9731,2,Oneida,Rome (City),ROME,DOMINICK STREET,WOOD CREEK,City,1990,9,6
8278,4,Monroe,Riga (Town),1.8MI W JCT RTS I490WB+36,SHERIDAN ROAD,490I490I43021032,NYSDOT,1963,9,6
15984,8,Ulster,Shandaken (Town),5.5 MI W JCT SH 28 & SH42,28  28 86012345,ACADEMY STREET,NYSDOT,1998,9,6
11071,8,Orange,Woodbury (Town),0.6 MI SE OF HIGHL. MILLS,PINE HILL ROAD,87IX,NYS Thruway Authority,1953,9,6
801,11,Bronx,New York (City),1 MI NE I278+I87,278I278IX1M53003,BRUCKNER BLVD,NYSDOT,1960,9,6
5676,1,Essex,Moriah (Town),AT INTERSECTION WITH CR 4,CROWFOOT POND LAN,MILL BROOK,County,2007,9,6
11156,4,Orleans,Medina (Village),JCT RTE 63&BARGE CANAL,63  63 45051070,ERIE CANAL,NYSDOT,1914,9,6
5413,5,Erie,Sardinia (Town),7.6 MI E JCT RTS 39 + 219,39  39 53031234,CATT CK BR,NYSDOT,2016,9,6
5146,5,Erie,Elma (Town),.4 MI E JCT SH78 & BUF CK,NORTH BLOSSOM RD,BUFFALO CREEK,County,1953,9,6
13303,1,Schenectady,Rotterdam (Town),2.3 MI NW JCT I890 & 146,890I890I16011030,RAMP F STRUCT B,NYSDOT,1966,9,6
9781,2,Oneida,Trenton (Town),3.5 MI SW OF BARNEVELD,CR38 FOX ROAD,NINE MILE CREEK,County,1960,9,6
5675,1,Essex,Moriah (Town),3 MI W OF MORIAH CORNERS,"CR 4, ENSIGN POND RD.",MILL  BROOK,County,2016,9,6
2818,6,Chemung,Elmira (City),JCT SR 17 & SR 352,352 352 62022028,86I  14 62013000,NYSDOT,2002,9,6
11098,4,Orleans,Carlton (Town),3.6MI N JCT RTS 98 & 104,98  98 45041143,BEARDSLEY CREEK,NYSDOT,2008,9,6
7752,2,Madison,Lenox (Town),0.7 MI N JCT RTS 13 & 31,13  13 26061000,ONEIDA CREEK,NYSDOT,1950,9,6
9675,2,Oneida,Oneida Castle (Village),0.9M E RTS 46 & 5 OM CR33,CR33 MIDDLE ROAD,ONEIDA CREEK,County,1988,9,6
6316,1,Greene,Coxsackie (Town),1.5 MI S VILL COXSACKIE,FLATS ROAD,MURDERERS CREEK,County,2002,9,6
10299,3,Onondaga,Syracuse (City),JCT OF RTS 5 +WEST ST ART,5 X,WEST ST ARTERIAL,NYSDOT,1964,9,6
3783,3,Cortland,Mcgraw (Village),VILLAGE OF MCGRAW,CLINTON ST,TROUT BROOK,County,1979,9,6
8665,10,Nassau,Great Neck Plaza (Village),1.4 MI SW OF MANHASSET,BARSTOW RD,LIRR PT WASH BR,Village,1935,9,6
199,1,Albany,Colonie (Town),"INTERS.RTES 87I & 7, WB-7",7   7 11081141,87I 87I11082058,NYSDOT,1986,9,6
5759,1,Essex,Westport (Town),9N 5.0 MI N OF PORT HENRY,9N  9N12031258,BEAVER BROOK,NYSDOT,1932,9,6
15480,9,Tioga,Owego (Town),.1mi N Owego Intchg,HICKORIES PARK RD,LITTLE NANTICOKE,Town,2014,9,6
12885,8,Rockland,Orangetown (Town),2.8 MI N JCT PIP+RTE 303,987CX,HACKENSACK RIVER,Palisades Interstate Park Commission,1956,9,6
206,1,Albany,Colonie (Town),INTER RTES 87I & 7 E.B.,7  87I11072B05,87I 87I11082057,NYSDOT,1986,9,6
8277,4,Monroe,Riga (Town),1.2MINE JCT RTSI490WB+33A,SHERIDAN ROAD,490I190I43021032,NYSDOT,1963,9,6
7278,11,Kings,New York (City),AT BOROUGH PARK,MCDONALD AVENUE,N Y & ATLANTIC/LI,City,1907,9,6
15043,9,Sullivan,Fallsburg (Town),JCT CR 105 & DWYER AVENUE,COUNTY ROAD 105,TRIB NEVERSINK RIVER,County,2004,9,6
14438,6,Steuben,Jasper (Town),IN JASPER,COUNTY ROAD 71,TUSCARORA CREEK,County,2016,9,6
13617,3,Seneca,Covert (Town),4.6 MI S OF INTERLAKEN,DAWSON CORNERS RD,BOARDMAN CREEK,County,2010,9,6
9906,2,Oneida,Verona (Town),4 MI N OF VERONA,WEHLING ROAD,STONY CREEK,Town,1900,9,6
9613,2,Oneida,Lee (Town),2 MI SE OF LEE CENTER,Upper W. Thomas R,CANADA CREEK,County,1950,9,6
16746,8,Westchester,Greenburgh (Town),2.0 MI S JCT RTS SBSP+287,SECOR ROAD,987FX,NYSDOT,1970,9,6
4996,5,Erie,Cheektowaga (Town),.8 MI N JCT US 20 & SH354,FRENCH ROAD,SLATE BOTTOM CRK,County,1967,9,6
15232,9,Sullivan,Neversink (Town),AT CLARYVILLE,WEST BRANCH ROAD,E.BR.NEVERSINK R.,County,1988,9,6
4576,8,Dutchess,Red Hook (Town),0.9 MI S OF TIVOLI,KIDD LANE,STONY CREEK,County,2006,9,6
12887,8,Rockland,Orangetown (Town),3.6 MI NW OF SPARKILL,BLAUVELT ROAD,HACKENSACK RIVER,County,1994,9,6
2828,6,Chemung,Elmira (City),.5 MI SE JCT SR17& SR352,Water Street East,86I  17 62051130,NYSDOT,2002,9,6
15206,9,Sullivan,Neversink (Town),2 MI.NE FROM INT.55A & 55,BOARD OF WATER SUPPLY ROAD,SUGARLOAF BROOK,"NYC Dept of Water Supply, Gas and Electric",2016,9,6
15572,3,Tompkins,Caroline (Town),2 MI N OF SPEEDSVILLE,Blackman Hill Rd.,W BR OWEGO CREEK,County,1994,9,6
7748,2,Madison,Lebanon (Town),AT LEBANON,CR73 RIVER ROAD,STONE MILL BROOK,County,1952,9,6
3900,9,Delaware,Colchester (Town),2.6 MI NW JCT SH 206 & SH,206 206 93031256,WILSON HOLLOW BRK,NYSDOT,1937,9,6
14904,10,Suffolk,Riverhead (Town),2 MI E OF RIVERHEAD,CROSS RIVER DR,HUBBARD AVE,County,1975,9,6
14041,6,Steuben,Avoca (Town),1.2 MI SW OF WALLACE,COUNTY ROAD 6,NEILS CREEK,County,2000,9,6
15379,9,Tioga,Berkshire (Town),0.4 MI S OF BERSHIRE,38  38 65011155,TRIB E BR OWEGOCK,NYSDOT,1959,9,6
5100,5,Erie,Depew (Village),1.1 MI W JCT SH78 & SH130,BORDEN ROAD,CAYUGA CREEK,County,1931,9,6
15382,9,Tioga,Berkshire (Town),1.1 MI S OF BERKSHIRE,BROWN ROAD,EAST BRANCH of  OWEGO CREEK,County,1936,9,6
660,6,Allegany,Scio (Town),1.0 MI NW OF SCIO,BACK RIVER ROAD,GORDON BROOK,Town,1990,9,6
13621,3,Seneca,Fayette (Town),2 MI N JCT SH 336 & SH 96,ALLEN ROAD,KENDIG CREEK,Town,1940,9,6
5192,5,Erie,Grand Island (Town),1 MI NW EXIT 18 OF I190,BASELINE RD,190IX,NYS Thruway Authority,2000,9,6
6931,7,Jefferson,Hounsfield (Town),LOCATED IN BROWNVILLE,971HX,BLACK RIVER,NYSDOT,1954,9,6
14905,10,Suffolk,Riverhead (Town),2 MI E OF RIVERHEAD,CROSS RIVER DR,HUBBARD AVE,County,1975,9,6
5717,1,Essex,Port Henry (Village),RT 9N S END PORT HENRY,9N  9N12031196,MCKENZIE BROOK,NYSDOT,2008,9,6
11731,8,Putnam,Kent (Town),I84 INT 17,84IMM  58.84,LUDINGTONVILLE RD,NYSDOT,1969,9,6
12845,8,Rockland,Hillburn (Village),JCT SH 17 & I87,87IX,17  17  85111039,NYSDOT,1953,9,6
11732,8,Putnam,Kent (Town),I84 INT 17,84IX,LUDNGTNVL RD-CR43,NYSDOT,1969,9,6
806,11,Bronx,New York (City),1.7 MI W I878+I95,278I278IX1M53033,ROSEDALE AVENUE,NYSDOT,1968,9,6
15024,9,Sullivan,Delaware (Town),1.2 MI E JCT SH 52 & SH 5,52A 52A96011015,JONES CREEK,NYSDOT,2003,9,6
15310,9,Sullivan,Thompson (Town),.5 MILE N OF MONTICELLO,ANAWANNA LAKE RD,OUT STACKHOUSE PD,County,1970,9,6
16522,4,Wayne,Ontario (Town),1.3 MI E JCT RTS 104 &350,104 104 37041049,BEAR CREEK,NYSDOT,1992,9,6
9158,11,New York,New York (City),IN WEST MANHATTAN,W 38TH STREET,DYER AVENUE,Port Authority of NY and NJ,1935,9,6
7263,11,Kings,New York (City),UNDER I278 OVER GOWANUS C,HAMILTON AVENUE,278I278IX2M24058,City,1940,9,6
1761,5,Cattaraugus,Hinsdale (Town),Cattaraugus County,86I  17 51125049,Gull Brook,NYSDOT,2006,9,6
6531,2,Hamilton,Morehouse (Town),1.3 MI NW OF HOFFMEISTER,MOUNTAIN HOME RD,S BR W CANADA CK,County,1985,9,6
4837,5,Erie,Buffalo (City),.2 MI N JCT US 62 & SH130,62  62 53033053,WEST SHORE AVENUE,City,1910,9,6
11414,3,Oswego,Schroeppel (Town),AT HINMANSVILLE;OSWEGO R,COUNTY ROAD 46,OSWEGO RIVER,NYSDOT,1915,9,6
2475,5,Chautauqua,Mina (Town),0.6 MI E JCT 430 + S.T.E.,86I 17 52111064,MANNISON ROAD,NYSDOT,1973,9,6
16117,8,Ulster,Wawarsing (Town),.7 MI SE OF WAWARSING,PORT BEN ROAD,RONDOUT CREEK,Town,1915,9,6
1762,5,Cattaraugus,Hinsdale (Town),Cattaraugus County,86I 17 51125049,Gull Brook,NYSDOT,2007,9,6
6528,2,Hamilton,Morehouse (Town),3.1 MI SW OF HOFFMEISTER,ERB ROAD,FOUR MILE BROOK,County,1978,9,6
6413,1,Greene,Lexington (Town),1.5 MI EAST OF LEXINGTON,BUSH ROAD,SCHOHARIE CREEK,County,1935,9,6
16195,1,Warren,Johnsburg (Town),3.8MI NE JCT 8&28,8    8 17101213,HUDSON RIVER,NYSDOT,2003,9,6
15703,3,Tompkins,Ithaca (Town),1.6 MI SW BUTTERMILK FLLS,TOWN LINE ROAD,LICK BROOK,County,1950,9,6
8699,10,Nassau,Hempstead (Town),AT EAST MEADOW-N OF SSP,908E908E03011088,EAST MEADOW BROOK,NYSDOT,1955,9,6
7111,11,Kings,New York (City),1.3 MI SW JCT I278 & I495,278I 278IX2M23118,MANHATTAN AVENUE,NYSDOT,1950,9,6
831,11,Bronx,New York (City),.2 MILE N JCT I95 & BRP,907H907HX1M11012,E TREMONT AVENUE,NYSDOT,1951,9,7
14742,10,Suffolk,Brookhaven (Town),IN BROOKHAVEN,WADING RIVER RD,27  27 07051345,NYSDOT,1963,9,7
5455,5,Erie,Tonawanda (Town),JCT RT 62 + I-290,290I 290I53011049,62   62 53034035,NYSDOT,1965,9,7
7809,2,Madison,Sullivan (Town),N.W.OF CHITTENANGO,BOLIVAR ROAD,OLD ERIE CANAL,NYSDOT,1925,9,7
3436,8,Columbia,Austerlitz (Town),1.5 MI SE OF CHATHAM,987G987G81041263,COUNTY ROAD 9,NYSDOT,1959,9,7
4992,5,Erie,Cheektowaga (Town),1.5 MI W JCT RT 33 + I-90,CEMETERY ACCESS ROAD,33  33 53012001,NYSDOT,1965,9,7
8673,10,Nassau,Hempstead (Town),JCT RTS 27+135,27  27 03041128,135 135 03011017,NYSDOT,1970,9,7
12150,11,Queens,New York (City),LA GUARDIA AIRPORT,FLYWAY WIDENING,AIRPORT ROADS,Port Authority of NY and NJ,1992,9,7
9726,2,Oneida,Rome (City),IN ROME,BUTTERNUT ROAD,SIX MILE CREEK,County,2010,9,7
11598,9,Otsego,Oneonta (Town),1 MI E ONEONTA CITY LINE,991F991F94011000,88I 88I94063011,NYSDOT,1973,9,7
9111,11,New York,New York (City),278I MANHATTAN TO BRONX,MANHTN TO BRONX,278I X,MTA Bridges and Tunnels (aka TBTA),2002,9,7
8086,4,Monroe,Hamlin (Town),3.5 MI NW OF HILTON,260 X,WEST CREEK,NYSDOT,1920,9,7
5456,5,Erie,Tonawanda (Town),JCT RT 62 + I-290,290I 290I53011049,62   62 53034035,NYSDOT,1965,9,7
7788,2,Madison,Oneida (City),IN CITY OF ONEIDA,NORTH LAKE STREET,CSX TRANS/AMTRAK,County,2010,9,7
12036,11,Queens,New York (City),.2 MI W RTE 678+I78,878I878IX5M13020,134TH STREET,NYSDOT,1967,9,7
6635,2,Herkimer,Herkimer (Village),MOHAWK ST RT 28,90IX,NYS Route 28,NYS Thruway Authority,1954,9,7
16886,8,Westchester,Mount Pleasant (Town),JCT OF RTS SMRP+TSP,987G 987G87011000,987DX,NYSDOT,1972,9,7
3437,8,Columbia,Austerlitz (Town),1.5 MI SE OF CHATHAM,987G987G81041263,COUNTY ROAD 9,NYSDOT,1959,9,7
13316,1,Schenectady,Rotterdam (Town),0.8 MI SW JCT 7 & I-890,HIGH BRIDGE ROAD,890I  7 16071007,NYSDOT,1998,9,7
17350,4,Wyoming,Arcade (Village),0.1MI NE JCT RTS 98 + 39,98  98 46021015,CATTARAUGUS CREEK,NYSDOT,1932,9,7
4711,5,Erie,Amherst (Town),1.5 MI W JCT 270+ BARGE C,BEAR RIDGE ROAD,TONAWANDA CK ROAD,NYSDOT,1952,9,7
9878,2,Oneida,Verona (Town),.25 MI S OF I90 IN VERONA,CR48 RANDELL ROAD,CSX TRANS/ AMTRAK,County,1962,9,7
8905,10,Nassau,Oyster Bay (Town),1 MI NE JCT NSP+ROUTE 107,908G908G03011130,LIRR-PT JEFF BRCH,NYSDOT,1947,9,7
12630,11,Richmond,New York (City),ARTHUR KILL,440 440 06011015,STATE STREET RAMP,Port Authority of NY and NJ,1928,9,7
11164,4,Orleans,Murray (Town),.1 MI S JCT SH104 & SH237,237 237 45021103,E BRN SANDY CREEK,NYSDOT,1954,9,7
1565,5,Cattaraugus,Ashford (Town),US219 + Peters Rd,PETERS RD.,219 219 51133341,NYSDOT,2010,9,7
13325,1,Schenectady,Schenectady (City),JCT SH 5 & SH 7,5   5 16132030,7   7 16072005,NYSDOT,1958,9,7
9183,11,New York,New York (City),IN MANHATTAN,WEST 41ST STREET,AMTRAK W SIDE CON,City,1935,9,7
1556,5,Cattaraugus,Ashford (Town),1 MI S of Springville,219 219 51133347,Schwartz Rd,NYSDOT,2010,9,7
1555,5,Cattaraugus,Ashford (Town),1 MI S of Springville,219 219 51133347,SCHWARTZ ROAD,NYSDOT,2010,9,7
8643,2,Montgomery,St. Johnsville (Village),AT ST.JOHNSVILLE,CR 65C BRIDGE STREET,CSX TRANS/AMTRAK,County,1976,9,7
8603,2,Montgomery,Nelliston (Village),.3 MI SE JCT SH 5 & SH 80,80  80 25061075,CSX TRANS/AMTRAK,NYSDOT,1993,9,7
9318,5,Niagara,Niagara (Town),1.8 MI NE OFNIAGARA FALLS,TUSCARORA ROAD,CSXT/AMTRAK,Town,1963,9,7
5198,5,Erie,Grand Island (Town),INT N18 ON I-90,Beaver Island Parkway,190 IX,NYS Thruway Authority,1954,9,8
8124,4,Monroe,Henrietta (Town),IN RIDGELAND,CLAY ROAD,CSX TRANS/W SHORE,Town,2004,9,8
16060,8,Ulster,Ulster (Town),1.0 MI S JCT RTS 28+I87,28  28 86012000,ESOPUS CREEK,NYSDOT,1960,9,9
14241,6,Steuben,Corning (Town),1.7 MI NE OF PAINTED POST,COUNTY ROAD 41,CUTLER CREEK,County,1964,9,9
3463,8,Columbia,Chatham (Town),1.0 MI N JCT RTE66+I90,66  66 81011216,KINDERHOOK CREEK,NYSDOT,1926,9,9
2440,5,Chautauqua,Jamestown (City),.5 MI W JCT SH 394 & SH60,394  17J52011005,LOCAL ACCESS ROAD,NYSDOT,1990,9,9
14384,6,Steuben,Hornellsville (Town),JCT RTS 17 + 36,86I 17 64041132,36  36 64021046,NYSDOT,1970,9,9
11691,9,Otsego,Westford (Town),1.5 MI N ELK CREEK,GREENBUSH ROAD,ELK CREEK,Town,2007,9,9
8390,4,Monroe,Rush (Town),1.8 m E. of I-390,Honeoye Falls Rd,HONEOYE CREEK TRI,County,2011,9,9
